freq	dB(S(2,1))
1.20809999999999995E10	-1.14751271343957617E2
1.20909999999999984E10	-1.14789236388137428E2
1.21009999999999995E10	-1.14827166584159901E2
1.21109999999999984E10	-1.14865061998530149E2
1.21209999999999996E10	-1.14902922697557575E2
1.21309999999999985E10	-1.14940748747356691E2
1.21409999999999996E10	-1.14978540213847880E2
1.21510000000000007E10	-1.15016297162758097E2
1.21609999999999974E10	-1.15054019659621787E2
1.21709999999999985E10	-1.15091707769781504E2
1.21809999999999996E10	-1.15129361558388799E2
1.21909999999999985E10	-1.15166981090404841E2
1.22009999999999996E10	-1.15204566430601285E2
1.22109999999999985E10	-1.15242117643561026E2
1.22209999999999996E10	-1.15279634793678842E2
1.22309999999999985E10	-1.15317117945162195E2
1.22409999999999997E10	-1.15354567162032007E2
1.22509999999999986E10	-1.15391982508123370E2
1.22609999999999997E10	-1.15429364047086258E2
1.22709999999999986E10	-1.15466711842386216E2
1.22809999999999997E10	-1.15504025957305201E2
1.22910000000000008E10	-1.15541306454942250E2
1.23009999999999975E10	-1.15578553398214123E2
1.23109999999999986E10	-1.15615766849856128E2
1.23209999999999997E10	-1.15652946872422802E2
1.23309999999999986E10	-1.15690093528288540E2
1.23409999999999997E10	-1.15727206879648348E2
1.23509999999999986E10	-1.15764286988518661E2
1.23609999999999998E10	-1.15801333916737836E2
1.23709999999999987E10	-1.15838347725966950E2
1.23809999999999976E10	-1.15875328477690553E2
1.23910000000000009E10	-1.15912276233217160E2
1.24009999999999998E10	-1.15949191053680201E2
1.24109999999999987E10	-1.15986073000038425E2
1.24209999999999998E10	-1.16022922133076789E2
1.24309999999999987E10	-1.16059738513407007E2
1.24409999999999998E10	-1.16096522201468333E2
1.24509999999999987E10	-1.16133273257528025E2
1.24609999999999976E10	-1.16169991741682277E2
1.24710000000000010E10	-1.16206677713856643E2
1.24809999999999977E10	-1.16243331233806879E2
1.24909999999999988E10	-1.16279952361119387E2
1.25009999999999999E10	-1.16316541155212128E2
1.25109999999999988E10	-1.16353097675335082E2
1.25209999999999999E10	-1.16389621980570857E2
1.25309999999999988E10	-1.16426114129835523E2
1.25409999999999999E10	-1.16462574181879064E2
1.25509999999999988E10	-1.16499002195286150E2
1.25609999999999977E10	-1.16535398228476672E2
1.25709999999999988E10	-1.16571762339706386E2
1.25810000000000000E10	-1.16608094587067601E2
1.25909999999999989E10	-1.16644395028489756E2
1.26010000000000000E10	-1.16680663721739974E2
1.26109999999999989E10	-1.16716900724423867E2
1.26209999999999978E10	-1.16753106093985881E2
1.26309999999999989E10	-1.16789279887710196E2
1.26410000000000000E10	-1.16825422162721138E2
1.26509999999999989E10	-1.16861532975983806E2
1.26609999999999978E10	-1.16897612384304717E2
1.26709999999999989E10	-1.16933660444332466E2
1.26810000000000000E10	-1.16969677212558176E2
1.26909999999999989E10	-1.17005662745316164E2
1.27009999999999978E10	-1.17041617098784623E2
1.27109999999999990E10	-1.17077540328986007E2
1.27210000000000001E10	-1.17113432491787806E2
1.27309999999999990E10	-1.17149293642903007E2
1.27410000000000001E10	-1.17185123837890748E2
1.27509999999999990E10	-1.17220923132156907E2
1.27610000000000001E10	-1.17256691580954531E2
1.27709999999999990E10	-1.17292429239384566E2
1.27809999999999979E10	-1.17328136162396413E2
1.27910000000000013E10	-1.17363812404788392E2
1.28009999999999979E10	-1.17399458021208369E2
1.28109999999999991E10	-1.17435073066154372E2
1.28209999999999980E10	-1.17470657593974970E2
1.28309999999999991E10	-1.17506211658870074E2
1.28410000000000002E10	-1.17541735314891316E2
1.28509999999999991E10	-1.17577228615942619E2
1.28609999999999980E10	-1.17612691615780784E2
1.28709999999999991E10	-1.17648124368016060E2
1.28810000000000002E10	-1.17683526926112614E2
1.28909999999999991E10	-1.17718899343389127E2
1.29010000000000002E10	-1.17754241673019244E2
1.29109999999999969E10	-1.17789553968032279E2
1.29209999999999980E10	-1.17824836281313594E2
1.29310000000000014E10	-1.17860088665605156E2
1.29409999999999981E10	-1.17895311173506134E2
1.29509999999999992E10	-1.17930503857473301E2
1.29609999999999981E10	-1.17965666769821742E2
1.29709999999999992E10	-1.18000799962725167E2
1.29810000000000003E10	-1.18035903488216598E2
1.29909999999999992E10	-1.18070977398188748E2
1.30010000000000003E10	-1.18106021744394640E2
1.30109999999999992E10	-1.18141036578448078E2
1.30209999999999981E10	-1.18176021951824106E2
1.30310000000000015E10	-1.18210977915859639E2
1.30410000000000004E10	-1.18245904521753831E2
1.30509999999999993E10	-1.18280801820568615E2
1.30609999999999982E10	-1.18315669863229300E2
1.30709999999999971E10	-1.18350508700524903E2
1.30810000000000004E10	-1.18385318383108795E2
1.30909999999999993E10	-1.18420098961499076E2
1.31009999999999982E10	-1.18454850486079133E2
1.31109999999999993E10	-1.18489573007098148E2
1.31209999999999982E10	-1.18524266574671477E2
1.31309999999999993E10	-1.18558931238781251E2
1.31410000000000005E10	-1.18593567049276771E2
1.31509999999999994E10	-1.18628174055875069E2
1.31609999999999983E10	-1.18662752308161279E2
1.31709999999999972E10	-1.18697301855589243E2
1.31810000000000005E10	-1.18731822747481841E2
1.31909999999999994E10	-1.18766315033031589E2
1.32009999999999983E10	-1.18800778761300974E2
1.32109999999999994E10	-1.18835213981223076E2
1.32209999999999983E10	-1.18869620741601900E2
1.32309999999999994E10	-1.18903999091112911E2
1.32410000000000005E10	-1.18938349078303451E2
1.32509999999999994E10	-1.18972670751593279E2
1.32609999999999983E10	-1.19006964159274831E2
1.32709999999999972E10	-1.19041229349513911E2
1.32810000000000006E10	-1.19075466370350069E2
1.32909999999999995E10	-1.19109675269696869E2
1.33009999999999984E10	-1.19143856095342637E2
1.33109999999999973E10	-1.19178008894950693E2
1.33209999999999984E10	-1.19212133716059832E2
1.33309999999999995E10	-1.19246230606084813E2
1.33409999999999984E10	-1.19280299612316787E2
1.33509999999999995E10	-1.19314340781923711E2
1.33609999999999984E10	-1.19348354161950776E2
1.33709999999999996E10	-1.19382339799320891E2
1.33810000000000007E10	-1.19416297740835065E2
1.33909999999999996E10	-1.19450228033172801E2
1.34010000000000007E10	-1.19484130722892701E2
1.34109999999999974E10	-1.19518005856432641E2
1.34209999999999985E10	-1.19551853480110393E2
1.34310000000000018E10	-1.19585673640123935E2
1.34409999999999985E10	-1.19619466382551942E2
1.34509999999999996E10	-1.19653231753354161E2
1.34609999999999985E10	-1.19686969798371812E2
1.34709999999999974E10	-1.19720680563328075E2
1.34810000000000008E10	-1.19754364093828403E2
1.34909999999999997E10	-1.19788020435361053E2
1.35009999999999986E10	-1.19821649633297400E2
1.35109999999999997E10	-1.19855251732892332E2
1.35209999999999964E10	-1.19888826779284741E2
1.35309999999999997E10	-1.19922374817497901E2
1.35410000000000008E10	-1.19955895892439779E2
1.35509999999999975E10	-1.19989390048903566E2
1.35609999999999986E10	-1.20022857331567989E2
1.35709999999999975E10	-1.20056297784997801E2
1.35809999999999986E10	-1.20089711453643999E2
1.35909999999999997E10	-1.20123098381844406E2
1.36009999999999986E10	-1.20156458613823958E2
1.36109999999999998E10	-1.20189792193695122E2
1.36209999999999987E10	-1.20223099165458303E2
1.36309999999999998E10	-1.20256379573002214E2
1.36410000000000009E10	-1.20289633460104151E2
1.36509999999999998E10	-1.20322860870430670E2
1.36609999999999987E10	-1.20356061847537599E2
1.36709999999999976E10	-1.20389236434870694E2
1.36810000000000009E10	-1.20422384675765937E2
1.36909999999999998E10	-1.20455506613449814E2
1.37009999999999987E10	-1.20488602291039837E2
1.37109999999999976E10	-1.20521671751544845E2
1.37209999999999988E10	-1.20554715037865345E2
1.37309999999999999E10	-1.20587732192793995E2
1.37409999999999988E10	-1.20620723259015783E2
1.37509999999999999E10	-1.20653688279108651E2
1.37609999999999988E10	-1.20686627295543580E2
1.37709999999999977E10	-1.20719540350685173E2
1.37810000000000010E10	-1.20752427486791936E2
1.37909999999999999E10	-1.20785288746016573E2
1.38009999999999988E10	-1.20818124170406471E2
1.38109999999999977E10	-1.20850933801903970E2
1.38209999999999988E10	-1.20883717682346736E2
1.38310000000000000E10	-1.20916475853468186E2
1.38409999999999989E10	-1.20949208356897642E2
1.38510000000000000E10	-1.20981915234160975E2
1.38609999999999989E10	-1.21014596526680696E2
1.38709999999999978E10	-1.21047252275776462E2
1.38810000000000011E10	-1.21079882522665283E2
1.38910000000000000E10	-1.21112487308462069E2
1.39009999999999989E10	-1.21145066674179747E2
1.39109999999999978E10	-1.21177620660729835E2
1.39209999999999967E10	-1.21210149308922532E2
1.39310000000000000E10	-1.21242652659467232E2
1.39409999999999989E10	-1.21275130752972893E2
1.39509999999999978E10	-1.21307583629948157E2
1.39609999999999990E10	-1.21340011330801945E2
1.39709999999999979E10	-1.21372413895843634E2
1.39809999999999990E10	-1.21404791365283371E2
1.39910000000000001E10	-1.21437143779232515E2
1.40009999999999990E10	-1.21469471177703925E2
1.40110000000000001E10	-1.21501773600612251E2
1.40209999999999968E10	-1.21534051087774242E2
1.40310000000000001E10	-1.21566303678909171E2
1.40410000000000013E10	-1.21598531413639099E2
1.40509999999999979E10	-1.21630734331489165E2
1.40609999999999991E10	-1.21662912471887985E2
1.40709999999999980E10	-1.21695065874167874E2
1.40809999999999991E10	-1.21727194577565245E2
1.40910000000000002E10	-1.21759298621220946E2
1.41009999999999991E10	-1.21791378044180432E2
1.41109999999999980E10	-1.21823432885394300E2
1.41209999999999991E10	-1.21855463183718360E2
1.41310000000000002E10	-1.21887468977914160E2
1.41409999999999991E10	-1.21919450306649191E2
1.41510000000000002E10	-1.21951407208497109E2
1.41609999999999969E10	-1.21983339721938311E2
1.41709999999999980E10	-1.22015247885359934E2
1.41810000000000014E10	-1.22047131737056369E2
1.41909999999999981E10	-1.22078991315229479E2
1.42009999999999992E10	-1.22110826657988980E2
1.42109999999999981E10	-1.22142637803352549E2
1.42209999999999992E10	-1.22174424789246405E2
1.42310000000000003E10	-1.22206187653505371E2
1.42409999999999992E10	-1.22237926433873301E2
1.42510000000000003E10	-1.22269641168003340E2
1.42609999999999992E10	-1.22301331893458176E2
1.42709999999999981E10	-1.22332998647710456E2
1.42810000000000015E10	-1.22364641468142921E2
1.42910000000000004E10	-1.22396260392048850E2
1.43009999999999993E10	-1.22427855456632217E2
1.43109999999999982E10	-1.22459426699008089E2
1.43209999999999971E10	-1.22490974156202825E2
1.43310000000000004E10	-1.22522497865154456E2
1.43409999999999993E10	-1.22553997862712882E2
1.43509999999999982E10	-1.22585474185640209E2
1.43609999999999993E10	-1.22616926870611009E2
1.43709999999999982E10	-1.22648355954212640E2
1.43809999999999993E10	-1.22679761472945503E2
1.43910000000000005E10	-1.22711143463223271E2
1.44009999999999994E10	-1.22742501961373218E2
1.44109999999999983E10	-1.22773837003636599E2
1.44209999999999972E10	-1.22805148626168714E2
1.44310000000000005E10	-1.22836436865039311E2
1.44409999999999994E10	-1.22867701756232917E2
1.44509999999999983E10	-1.22898943335648925E2
1.44609999999999994E10	-1.22930161639102087E2
1.44709999999999983E10	-1.22961356702322577E2
1.44809999999999994E10	-1.22992528560956460E2
1.44910000000000005E10	-1.23023677250565822E2
1.45009999999999994E10	-1.23054802806629038E2
1.45109999999999983E10	-1.23085905264541151E2
1.45209999999999972E10	-1.23116984659613982E2
1.45310000000000006E10	-1.23148041027076571E2
1.45409999999999995E10	-1.23179074402075295E2
1.45509999999999984E10	-1.23210084819674170E2
1.45609999999999973E10	-1.23241072314855193E2
1.45709999999999984E10	-1.23272036922518491E2
1.45809999999999995E10	-1.23302978677482633E2
1.45909999999999984E10	-1.23333897614484833E2
1.46009999999999995E10	-1.23364793768181369E2
1.46109999999999984E10	-1.23395667173147627E2
1.46209999999999996E10	-1.23426517863878504E2
1.46310000000000007E10	-1.23457345874788604E2
1.46409999999999996E10	-1.23488151240212507E2
1.46510000000000007E10	-1.23518933994404967E2
1.46609999999999974E10	-1.23549694171541313E2
1.46709999999999985E10	-1.23580431805717494E2
1.46810000000000018E10	-1.23611146930950500E2
1.46909999999999985E10	-1.23641839581178514E2
1.47009999999999996E10	-1.23672509790261231E2
1.47109999999999985E10	-1.23703157591979984E2
1.47209999999999974E10	-1.23733783020038102E2
1.47310000000000008E10	-1.23764386108061175E2
1.47409999999999997E10	-1.23794966889597147E2
1.47509999999999986E10	-1.23825525398116776E2
1.47609999999999997E10	-1.23856061667013595E2
1.47709999999999964E10	-1.23886575729604465E2
1.47809999999999997E10	-1.23917067619129528E2
1.47910000000000008E10	-1.23947537368752703E2
1.48009999999999975E10	-1.23977985011561698E2
1.48109999999999986E10	-1.24008410580568418E2
1.48209999999999975E10	-1.24038814108709028E2
1.48309999999999986E10	-1.24069195628844464E2
1.48409999999999997E10	-1.24099555173760345E2
1.48509999999999986E10	-1.24129892776167372E2
1.48609999999999998E10	-1.24160208468701616E2
1.48709999999999987E10	-1.24190502283924609E2
1.48809999999999998E10	-1.24220774254323674E2
1.48910000000000009E10	-1.24251024412312083E2
1.49009999999999998E10	-1.24281252790229413E2
1.49109999999999987E10	-1.24311459420341586E2
1.49209999999999976E10	-1.24341644334841228E2
1.49310000000000009E10	-1.24371807565847869E2
1.49409999999999998E10	-1.24401949145408208E2
1.49509999999999987E10	-1.24432069105496179E2
1.49609999999999976E10	-1.24462167478013375E2
1.49709999999999988E10	-1.24492244294789156E2
1.49809999999999999E10	-1.24522299587580898E2
1.49909999999999988E10	-1.24552333388074166E2
1.50009999999999999E10	-1.24582345727883093E2
1.50109999999999988E10	-1.24612336638550358E2
1.50209999999999977E10	-1.24642306151547588E2
1.50310000000000010E10	-1.24672254298275531E2
1.50409999999999999E10	-1.24702181110064236E2
1.50509999999999988E10	-1.24732086618173255E2
1.50609999999999977E10	-1.24761970853792015E2
1.50709999999999988E10	-1.24791833848039779E2
1.50810000000000000E10	-1.24821675631966089E2
1.50909999999999989E10	-1.24851496236550785E2
1.51010000000000000E10	-1.24881295692704430E2
1.51109999999999989E10	-1.24911074031268310E2
1.51209999999999978E10	-1.24940831283014764E2
1.51310000000000011E10	-1.24970567478647387E2
1.51410000000000000E10	-1.25000282648801209E2
1.51509999999999989E10	-1.25029976824042888E2
1.51609999999999978E10	-1.25059650034870939E2
1.51709999999999967E10	-1.25089302311716022E2
1.51810000000000000E10	-1.25118933684940936E2
1.51909999999999989E10	-1.25148544184841071E2
1.52009999999999978E10	-1.25178133841644401E2
1.52109999999999990E10	-1.25207702685511846E2
1.52209999999999979E10	-1.25237250746537376E2
1.52309999999999990E10	-1.25266778054748262E2
1.52410000000000001E10	-1.25296284640105227E2
1.52509999999999990E10	-1.25325770532502712E2
1.52610000000000001E10	-1.25355235761769035E2
1.52709999999999968E10	-1.25384680357666545E2
1.52810000000000001E10	-1.25414104349891931E2
1.52910000000000013E10	-1.25443507768076357E2
1.53009999999999979E10	-1.25472890641785595E2
1.53109999999999991E10	-1.25502253000520336E2
1.53209999999999980E10	-1.25531594873716323E2
1.53309999999999991E10	-1.25560916290744506E2
1.53410000000000002E10	-1.25590217280911376E2
1.53509999999999991E10	-1.25619497873458963E2
1.53609999999999980E10	-1.25648758097565194E2
1.53709999999999991E10	-1.25677997982343959E2
1.53810000000000002E10	-1.25707217556845441E2
1.53909999999999991E10	-1.25736416850056143E2
1.54010000000000002E10	-1.25765595890899240E2
1.54109999999999969E10	-1.25794754708234557E2
1.54209999999999980E10	-1.25823893330859016E2
1.54310000000000014E10	-1.25853011787506608E2
1.54409999999999981E10	-1.25882110106848732E2
1.54509999999999992E10	-1.25911188317494238E2
1.54609999999999981E10	-1.25940246447989690E2
1.54709999999999992E10	-1.25969284526819592E2
1.54810000000000003E10	-1.25998302582406496E2
1.54909999999999992E10	-1.26027300643111184E2
1.55010000000000003E10	-1.26056278737232907E2
1.55109999999999992E10	-1.26085236893009567E2
1.55209999999999981E10	-1.26114175138617757E2
1.55310000000000015E10	-1.26143093502173165E2
1.55410000000000004E10	-1.26171992011730549E2
1.55509999999999993E10	-1.26200870695284095E2
1.55609999999999982E10	-1.26229729580767414E2
1.55709999999999971E10	-1.26258568696053830E2
1.55810000000000004E10	-1.26287388068956608E2
1.55909999999999993E10	-1.26316187727228946E2
1.56009999999999982E10	-1.26344967698564359E2
1.56109999999999993E10	-1.26373728010596631E2
1.56209999999999982E10	-1.26402468690900305E2
1.56309999999999993E10	-1.26431189766990437E2
1.56410000000000005E10	-1.26459891266323199E2
1.56509999999999994E10	-1.26488573216295697E2
1.56609999999999983E10	-1.26517235644246351E2
1.56709999999999972E10	-1.26545878577455051E2
1.56810000000000005E10	-1.26574502043143244E2
1.56909999999999994E10	-1.26603106068474114E2
1.57009999999999983E10	-1.26631690680552800E2
1.57109999999999994E10	-1.26660255906426555E2
1.57209999999999983E10	-1.26688801773084925E2
1.57309999999999994E10	-1.26717328307459831E2
1.57410000000000005E10	-1.26745835536425866E2
1.57509999999999994E10	-1.26774323486800311E2
1.57609999999999983E10	-1.26802792185343494E2
1.57709999999999972E10	-1.26831241658758698E2
1.57810000000000006E10	-1.26859671933692608E2
1.57909999999999995E10	-1.26888083036735289E2
1.58009999999999984E10	-1.26916474994420336E2
1.58109999999999973E10	-1.26944847833225150E2
1.58209999999999984E10	-1.26973201579571038E2
1.58309999999999995E10	-1.27001536259823400E2
1.58409999999999984E10	-1.27029851900291790E2
1.58509999999999995E10	-1.27058148527230275E2
1.58609999999999984E10	-1.27086426166837385E2
1.58709999999999996E10	-1.27114684845256409E2
1.58810000000000007E10	-1.27142924588575434E2
1.58909999999999996E10	-1.27171145422827703E2
1.59010000000000007E10	-1.27199347373991478E2
1.59109999999999974E10	-1.27227530467990535E2
1.59209999999999985E10	-1.27255694730694002E2
1.59310000000000018E10	-1.27283840187916741E2
1.59409999999999985E10	-1.27311966865419390E2
1.59509999999999996E10	-1.27340074788908542E2
1.59609999999999985E10	-1.27368163984036942E2
1.59709999999999974E10	-1.27396234476403536E2
1.59810000000000008E10	-1.27424286291553779E2
1.59909999999999997E10	-1.27452319454979568E2
1.60009999999999986E10	-1.27480333992119688E2
1.60109999999999997E10	-1.27508329928359676E2
1.60209999999999964E10	-1.27536307289032091E2
1.60309999999999997E10	-1.27564266099416734E2
1.60410000000000008E10	-1.27592206384740692E2
1.60509999999999975E10	-1.27620128170178515E2
1.60610000000000008E10	-1.27648031480852375E2
1.60709999999999975E10	-1.27675916341832241E2
1.60809999999999986E10	-1.27703782778135966E2
1.60910000000000020E10	-1.27731630814729469E2
1.61009999999999986E10	-1.27759460476526887E2
1.61109999999999975E10	-1.27787271788390688E2
1.61209999999999987E10	-1.27815064775131826E2
1.61309999999999998E10	-1.27842839461509961E2
1.61409999999999987E10	-1.27870595872233483E2
1.61509999999999998E10	-1.27898334031959715E2
1.61609999999999987E10	-1.27926053965295106E2
1.61709999999999998E10	-1.27953755696795213E2
1.61810000000000009E10	-1.27981439250965034E2
1.61909999999999998E10	-1.28009104652259076E2
1.62010000000000010E10	-1.28036751925081416E2
1.62109999999999976E10	-1.28064381093785951E2
1.62209999999999965E10	-1.28091992182676506E2
1.62310000000000021E10	-1.28119585216006948E2
1.62409999999999988E10	-1.28147160217981337E2
1.62509999999999977E10	-1.28174717212754063E2
1.62609999999999988E10	-1.28202256224430089E2
1.62709999999999977E10	-1.28229777277064771E2
1.62809999999999988E10	-1.28257280394664464E2
1.62909999999999999E10	-1.28284765601186246E2
1.63009999999999988E10	-1.28312232920538305E2
1.63109999999999999E10	-1.28339682376579844E2
1.63209999999999988E10	-1.28367113993121551E2
1.63310000000000000E10	-1.28394527793925417E2
1.63410000000000011E10	-1.28421923802705007E2
1.63510000000000000E10	-1.28449302043125657E2
1.63609999999999967E10	-1.28476662538804431E2
1.63709999999999978E10	-1.28504005313310410E2
1.63810000000000011E10	-1.28531330390164733E2
1.63909999999999978E10	-1.28558637792840824E2
1.64009999999999989E10	-1.28585927544764367E2
1.64109999999999978E10	-1.28613199669313660E2
1.64209999999999989E10	-1.28640454189819442E2
1.64310000000000000E10	-1.28667691129565442E2
1.64409999999999989E10	-1.28694910511788030E2
1.64510000000000001E10	-1.28722112359676766E2
1.64609999999999990E10	-1.28749296696374183E2
1.64709999999999956E10	-1.28776463544976183E2
1.64810000000000012E10	-1.28803612928532063E2
1.64910000000000001E10	-1.28830744870044600E2
1.65009999999999968E10	-1.28857859392470231E2
1.65110000000000001E10	-1.28884956518719096E2
1.65209999999999968E10	-1.28912036271655372E2
1.65309999999999979E10	-1.28939098674097141E2
1.65410000000000013E10	-1.28966143748816742E2
1.65509999999999979E10	-1.28993171518540639E2
1.65609999999999991E10	-1.29020182005949846E2
1.65709999999999980E10	-1.29047175233679745E2
1.65809999999999991E10	-1.29074151224320555E2
1.65910000000000002E10	-1.29101110000417085E2
1.66009999999999991E10	-1.29128051584469117E2
1.66109999999999980E10	-1.29154975998931465E2
1.66209999999999991E10	-1.29181883266214004E2
1.66310000000000002E10	-1.29208773408681976E2
1.66409999999999991E10	-1.29235646448655883E2
1.66510000000000002E10	-1.29262502408411750E2
1.66609999999999969E10	-1.29289341310181327E2
1.66710000000000003E10	-1.29316163176151955E2
1.66810000000000014E10	-1.29342968028466920E2
1.66909999999999981E10	-1.29369755889225413E2
1.67010000000000014E10	-1.29396526780482857E2
1.67109999999999981E10	-1.29423280724250755E2
1.67209999999999970E10	-1.29450017742496981E2
1.67310000000000025E10	-1.29476737857145818E2
1.67409999999999992E10	-1.29503441090078253E2
1.67509999999999981E10	-1.29530127463131728E2
1.67609999999999992E10	-1.29556796998100676E2
1.67709999999999981E10	-1.29583449716736365E2
1.67809999999999993E10	-1.29610085640747119E2
1.67910000000000004E10	-1.29636704791798363E2
1.68009999999999993E10	-1.29663307191512778E2
1.68110000000000004E10	-1.29689892861470502E2
1.68209999999999971E10	-1.29716461823209039E2
1.68310000000000004E10	-1.29743014098223552E2
1.68410000000000015E10	-1.29769549707966947E2
1.68509999999999982E10	-1.29796068673849874E2
1.68609999999999971E10	-1.29822571017241017E2
1.68709999999999982E10	-1.29849056759467008E2
1.68809999999999993E10	-1.29875525921812707E2
1.68909999999999982E10	-1.29901978525521189E2
1.69009999999999994E10	-1.29928414591794050E2
1.69109999999999983E10	-1.29954834141791142E2
1.69209999999999994E10	-1.29981237196631128E2
1.69310000000000005E10	-1.30007623777391279E2
1.69409999999999994E10	-1.30033993905107703E2
1.69510000000000005E10	-1.30060347600775494E2
1.69609999999999994E10	-1.30086684885348691E2
1.69709999999999961E10	-1.30113005779740520E2
1.69810000000000016E10	-1.30139310304823508E2
1.69910000000000005E10	-1.30165598481429479E2
1.70009999999999972E10	-1.30191870330349735E2
1.70109999999999983E10	-1.30218125872335166E2
1.70209999999999972E10	-1.30244365128096407E2
1.70309999999999984E10	-1.30270588118303765E2
1.70409999999999995E10	-1.30296794863587495E2
1.70509999999999984E10	-1.30322985384537837E2
1.70609999999999995E10	-1.30349159701705219E2
1.70709999999999984E10	-1.30375317835600124E2
1.70809999999999995E10	-1.30401459806693465E2
1.70910000000000006E10	-1.30427585635416565E2
1.71009999999999995E10	-1.30453695342161180E2
1.71109999999999962E10	-1.30479788947279807E2
1.71209999999999996E10	-1.30505866471085552E2
1.71310000000000007E10	-1.30531927933852465E2
1.71409999999999973E10	-1.30557973355815449E2
1.71510000000000007E10	-1.30584002757170436E2
1.71609999999999974E10	-1.30610016158074593E2
1.71709999999999985E10	-1.30636013578646160E2
1.71810000000000018E10	-1.30661995038964851E2
1.71909999999999985E10	-1.30687960559071770E2
1.72009999999999996E10	-1.30713910158969537E2
1.72109999999999985E10	-1.30739843858622407E2
1.72209999999999974E10	-1.30765761677956460E2
1.72310000000000008E10	-1.30791663636859479E2
1.72409999999999997E10	-1.30817549755181339E2
1.72509999999999986E10	-1.30843420052733750E2
1.72609999999999997E10	-1.30869274549290737E2
1.72709999999999964E10	-1.30895113264588447E2
1.72809999999999997E10	-1.30920936218325368E2
1.72910000000000008E10	-1.30946743430162549E2
1.73009999999999975E10	-1.30972534919723294E2
1.73110000000000008E10	-1.30998310706593735E2
1.73209999999999975E10	-1.31024070810322724E2
1.73309999999999986E10	-1.31049815250421742E2
1.73410000000000020E10	-1.31075544046365366E2
1.73509999999999986E10	-1.31101257217591094E2
1.73609999999999975E10	-1.31126954783499516E2
1.73709999999999987E10	-1.31152636763454455E2
1.73809999999999998E10	-1.31178303176783007E2
1.73909999999999987E10	-1.31203954042775561E2
1.74009999999999998E10	-1.31229589380686096E2
1.74109999999999987E10	-1.31255209209732127E2
1.74209999999999998E10	-1.31280813549094799E2
1.74310000000000009E10	-1.31306402417919044E2
1.74409999999999998E10	-1.31331975835313663E2
1.74510000000000010E10	-1.31357533820351335E2
1.74609999999999976E10	-1.31383076392068765E2
1.74709999999999965E10	-1.31408603569466864E2
1.74810000000000021E10	-1.31434115371510662E2
1.74909999999999988E10	-1.31459611817129574E2
1.75009999999999977E10	-1.31485092925217417E2
1.75109999999999988E10	-1.31510558714632331E2
1.75209999999999977E10	-1.31536009204197279E2
1.75309999999999988E10	-1.31561444412699724E2
1.75409999999999999E10	-1.31586864358891953E2
1.75509999999999988E10	-1.31612269061491016E2
1.75609999999999999E10	-1.31637658539179059E2
1.75709999999999988E10	-1.31663032810603142E2
1.75810000000000000E10	-1.31688391894375378E2
1.75910000000000011E10	-1.31713735809073240E2
1.76010000000000000E10	-1.31739064573239317E2
1.76109999999999967E10	-1.31764378205381738E2
1.76209999999999978E10	-1.31789676723974014E2
1.76310000000000011E10	-1.31814960147455240E2
1.76409999999999978E10	-1.31840228494230050E2
1.76509999999999989E10	-1.31865481782668947E2
1.76609999999999978E10	-1.31890720031108177E2
1.76709999999999989E10	-1.31915943257849877E2
1.76810000000000000E10	-1.31941151481162189E2
1.76909999999999989E10	-1.31966344719279283E2
1.77010000000000001E10	-1.31991522990401533E2
1.77109999999999990E10	-1.32016686312695586E2
1.77209999999999956E10	-1.32041834704294248E2
1.77310000000000012E10	-1.32066968183296929E2
1.77410000000000001E10	-1.32092086767769445E2
1.77509999999999968E10	-1.32117190475744151E2
1.77610000000000001E10	-1.32142279325220180E2
1.77709999999999968E10	-1.32167353334163273E2
1.77809999999999979E10	-1.32192412520506042E2
1.77910000000000013E10	-1.32217456902148056E2
1.78009999999999979E10	-1.32242486496955869E2
1.78109999999999991E10	-1.32267501322763037E2
1.78209999999999980E10	-1.32292501397370366E2
1.78309999999999991E10	-1.32317486738545798E2
1.78410000000000002E10	-1.32342457364024702E2
1.78509999999999991E10	-1.32367413291509828E2
1.78609999999999980E10	-1.32392354538671286E2
1.78709999999999991E10	-1.32417281123146857E2
1.78810000000000002E10	-1.32442193062542057E2
1.78909999999999991E10	-1.32467090374429919E2
1.79010000000000002E10	-1.32491973076351388E2
1.79109999999999969E10	-1.32516841185815326E2
1.79210000000000003E10	-1.32541694720298531E2
1.79310000000000014E10	-1.32566533697245781E2
1.79409999999999981E10	-1.32591358134070036E2
1.79510000000000014E10	-1.32616168048152439E2
1.79609999999999981E10	-1.32640963456842464E2
1.79709999999999970E10	-1.32665744377457839E2
1.79810000000000025E10	-1.32690510827284847E2
1.79909999999999992E10	-1.32715262823578151E2
1.80009999999999981E10	-1.32740000383561130E2
1.80109999999999992E10	-1.32764723524425721E2
1.80209999999999981E10	-1.32789432263332730E2
1.80309999999999993E10	-1.32814126617411721E2
1.80410000000000004E10	-1.32838806603761084E2
1.80509999999999993E10	-1.32863472239448255E2
1.80610000000000004E10	-1.32888123541509806E2
1.80709999999999971E10	-1.32912760526951246E2
1.80810000000000004E10	-1.32937383212747440E2
1.80910000000000015E10	-1.32961991615842456E2
1.81009999999999982E10	-1.32986585753149833E2
1.81109999999999971E10	-1.33011165641552265E2
1.81209999999999982E10	-1.33035731297902271E2
1.81309999999999993E10	-1.33060282739021751E2
1.81409999999999982E10	-1.33084819981702318E2
1.81509999999999994E10	-1.33109343042705275E2
