time	Vo
4.48429999999990159E-8	1.20704859326280212E-14
4.48529999999990014E-8	1.16261887076337689E-14
4.48629999999990137E-8	1.10825534285805372E-14
4.48729999999989992E-8	1.04445197636601850E-14
4.48829999999990115E-8	9.71790057720556888E-15
4.48929999999990059E-8	8.90933597818798795E-15
4.49029999999989915E-8	8.02623775084554225E-15
4.49129999999989948E-8	7.07672443018170139E-15
4.49229999999990071E-8	6.06954747980677212E-15
4.49329999999990015E-8	5.01400917752634179E-15
4.49429999999989960E-8	3.91987293217609833E-15
4.49529999999989904E-8	2.79726690642635223E-15
4.49629999999989849E-8	1.65658203971781637E-15
4.49729999999989882E-8	5.08365811787214739E-16
4.49829999999989916E-8	-6.36786774703709924E-16
4.49929999999989771E-8	-1.76834356846489738E-15
4.50029999999989805E-8	-2.87594567593388240E-15
4.50129999999989749E-8	-3.94951650556977807E-15
4.50229999999989783E-8	-4.97936788112683981E-15
4.50329999999989816E-8	-5.95630161983336137E-15
4.50429999999989761E-8	-6.87170510756983877E-15
4.50529999999989705E-8	-7.71763954599440538E-15
4.50629999999989739E-8	-8.48691964468404514E-15
4.50729999999989595E-8	-9.17318365225736088E-15
4.50829999999989717E-8	-9.77095279268455386E-15
4.50929999999989661E-8	-1.02756793721706963E-14
4.51029999999989606E-8	-1.06837830461116923E-14
4.51129999999989550E-8	-1.09926749942818902E-14
4.51229999999989673E-8	-1.12007699777667336E-14
4.51329999999989528E-8	-1.13074863867531383E-14
4.51429999999989562E-8	-1.13132345313116134E-14
4.51529999999989506E-8	-1.12193936450689380E-14
4.51629999999989540E-8	-1.10282782204251029E-14
4.51729999999989573E-8	-1.07430943050234795E-14
4.51829999999989518E-8	-1.03678864614629607E-14
4.51929999999989374E-8	-9.90747630761873310E-15
4.52029999999989407E-8	-9.36739370073594024E-15
4.52129999999989529E-8	-8.75380164807244832E-15
4.52229999999989474E-8	-8.07341612523443963E-15
4.52329999999989329E-8	-7.33342214598585684E-15
4.52429999999989452E-8	-6.54138743438359604E-15
4.52529999999989307E-8	-5.70517492827331374E-15
4.52629999999989341E-8	-4.83285528199506942E-15
4.52729999999989285E-8	-3.93262053490096264E-15
4.52829999999989319E-8	-3.01270004110944001E-15
4.52929999999989263E-8	-2.08127961526742933E-15
4.53029999999989297E-8	-1.14642474371639258E-15
4.53129999999989241E-8	-2.16008645877772265E-16
4.53229999999989186E-8	7.02354124443645134E-16
4.53329999999989131E-8	1.60136796822027283E-15
4.53429999999989253E-8	2.47410993604113383E-15
4.53529999999989197E-8	3.31407643442057775E-15
4.53629999999989231E-8	4.11522272303439962E-15
4.53729999999989175E-8	4.87199513949059337E-15
4.53829999999989120E-8	5.57935603170700034E-15
4.53929999999989064E-8	6.23280146013400316E-15
4.54029999999989187E-8	6.82837199648290216E-15
4.54129999999989131E-8	7.36265723757969059E-15
4.54229999999989076E-8	7.83279475035441486E-15
4.54329999999988932E-8	8.23646411875700935E-15
4.54429999999988965E-8	8.57187674107564490E-15
4.54529999999988998E-8	8.83776205246933166E-15
4.54629999999988943E-8	9.03335088049080426E-15
4.54729999999988976E-8	9.15835660857175426E-15
4.54829999999988832E-8	9.21295469739444250E-15
4.54929999999988866E-8	9.19776103366902120E-15
4.55029999999988988E-8	9.11380962800168426E-15
4.55129999999988843E-8	8.96253025942753467E-15
4.55229999999988788E-8	8.74572664788491672E-15
4.55329999999988821E-8	8.46555560112587457E-15
4.55429999999988766E-8	8.12450736716636790E-15
4.55529999999988799E-8	7.72538723726666277E-15
4.55629999999988833E-8	7.27129837329338891E-15
4.55729999999988866E-8	6.76562583547026897E-15
4.55829999999988722E-8	6.21202176911178761E-15
4.55929999999988755E-8	5.61439163510651351E-15
4.56029999999988789E-8	4.97688125644309132E-15
4.56129999999988556E-8	4.30386434312893762E-15
4.56229999999988678E-8	3.59993006872959542E-15
4.56329999999988711E-8	2.86987020963729922E-15
4.56429999999988567E-8	2.11866536463677102E-15
4.56529999999988600E-8	1.35146980638469794E-15
4.56629999999988545E-8	5.73594499157173754E-16
4.56729999999988578E-8	-2.09512198417490669E-16
4.56829999999988612E-8	-9.92286617035416896E-16
4.56929999999988645E-8	-1.76907508289923010E-15
4.57029999999988501E-8	-2.53416273403305636E-15
4.57129999999988534E-8	-3.28180592943363347E-15
4.57229999999988479E-8	-4.00626820894300550E-15
4.57329999999988424E-8	-4.70185968806795618E-15
4.57429999999988546E-8	-5.36297968759700350E-15
4.57529999999988490E-8	-5.98416229181570358E-15
4.57629999999988346E-8	-6.56012441048309114E-15
4.57729999999988291E-8	-7.08581583398581927E-15
4.57829999999988413E-8	-7.55647070253759878E-15
4.57929999999988357E-8	-7.96765971684366292E-15
4.58029999999988302E-8	-8.31534234125393468E-15
4.58129999999988247E-8	-8.59591819212666230E-15
4.58229999999988280E-8	-8.80627673490998930E-15
4.58329999999988225E-8	-8.94384437198973714E-15
4.58429999999988169E-8	-9.00662797811566129E-15
4.58529999999988203E-8	-8.99325395260646410E-15
4.58629999999988236E-8	-8.90300196630061080E-15
4.58729999999988092E-8	-8.73583262303891672E-15
4.58829999999988214E-8	-8.49240817074273302E-15
4.58929999999988070E-8	-8.17410548786107327E-15
4.59029999999988014E-8	-7.78302090837926563E-15
4.59129999999988136E-8	-7.32196673433115919E-15
4.59229999999988170E-8	-6.79445939140112110E-15
4.59329999999988026E-8	-6.20469921085137166E-15
4.59429999999988148E-8	-5.55754186728556565E-15
4.59529999999988004E-8	-4.85846162632758727E-15
4.59629999999988037E-8	-4.11350671394122536E-15
4.59729999999987982E-8	-3.32924719841226002E-15
4.59829999999988015E-8	-2.51271578059933454E-15
4.59929999999987871E-8	-1.67134192136597370E-15
4.60029999999987993E-8	-8.12879853107031281E-16
4.60129999999987849E-8	5.46688087417761093E-17
4.60229999999987882E-8	9.23136997534326831E-16
4.60329999999987916E-8	1.78427776283154849E-15
4.60429999999987949E-8	2.62985253824957166E-15
4.60529999999987805E-8	3.45172101428644007E-15
4.60629999999987838E-8	4.24193125764774148E-15
4.60729999999987783E-8	4.99280861054365754E-15
4.60829999999987727E-8	5.69704208821690816E-15
4.60929999999987761E-8	6.34776725047960788E-15
4.61029999999987794E-8	6.93864455968772198E-15
4.61129999999987739E-8	7.46393211547950575E-15
4.61229999999987772E-8	7.91855163860105016E-15
4.61329999999987628E-8	8.29814674359386828E-15
4.61429999999987661E-8	8.59913278571992556E-15
4.61529999999987695E-8	8.81873773818431061E-15
4.61629999999987639E-8	8.95503356719781429E-15
4.61729999999987584E-8	9.00695753542975552E-15
4.61829999999987528E-8	8.97432298483622404E-15
4.61929999999987562E-8	8.85781940074694774E-15
4.62029999999987595E-8	8.65900178691886779E-15
4.62129999999987540E-8	8.38026959307094188E-15
4.62229999999987484E-8	8.02483560687211295E-15
4.62329999999987429E-8	7.59668529171244700E-15
4.62429999999987551E-8	7.10052711947614323E-15
4.62529999999987496E-8	6.54173454787201969E-15
4.62629999999987529E-8	5.92628036584425555E-15
4.62729999999987385E-8	5.26066424914392883E-15
4.62829999999987418E-8	4.55183451781039938E-15
4.62929999999987452E-8	3.80710511520035544E-15
4.63029999999987307E-8	3.03406884079316930E-15
4.63129999999987341E-8	2.24050804471048126E-15
4.63229999999987285E-8	1.43430417072302174E-15
4.63329999999987407E-8	6.23347564964826883E-16
4.63429999999987263E-8	-1.84551062767027130E-16
4.63529999999987119E-8	-9.81746194261043570E-16
4.63629999999987241E-8	-1.76083886943072088E-15
4.63729999999987186E-8	-2.51475281544080076E-15
4.63829999999987219E-8	-3.23680439530717567E-15
4.63929999999987253E-8	-3.92076548366407307E-15
4.64029999999987197E-8	-4.56091847180144949E-15
4.64129999999987053E-8	-5.15210282205765857E-15
4.64229999999987175E-8	-5.68975285093259320E-15
4.64329999999987120E-8	-6.16992660508273261E-15
4.64429999999987153E-8	-6.58932586529453612E-15
4.64529999999987186E-8	-6.94530752756161185E-15
4.64629999999987042E-8	-7.23588676227748984E-15
4.64729999999986987E-8	-7.45973238938544903E-15
4.64829999999987109E-8	-7.61615493456131176E-15
4.64929999999987054E-8	-7.70508793438814266E-15
4.65029999999986998E-8	-7.72706317299372891E-15
4.65129999999986854E-8	-7.68318058660590175E-15
4.65229999999986976E-8	-7.57507360871412772E-15
4.65329999999987010E-8	-7.40487077286601458E-15
4.65429999999986954E-8	-7.17515441030246315E-15
4.65529999999986810E-8	-6.88891728768990497E-15
4.65629999999986932E-8	-6.54951805017039135E-15
4.65729999999986788E-8	-6.16063633698448943E-15
4.65829999999986910E-8	-5.72622840265807032E-15
4.65929999999986943E-8	-5.25048401983020341E-15
4.66029999999986799E-8	-4.73778534490085512E-15
4.66129999999986744E-8	-4.19266828081987697E-15
4.66229999999986866E-8	-3.61978667564149825E-15
4.66329999999986722E-8	-3.02387948850193533E-15
4.66429999999986666E-8	-2.40974087932352754E-15
4.66529999999986700E-8	-1.78219299509869678E-15
4.66629999999986644E-8	-1.14606107669868518E-15
4.66729999999986589E-8	-5.06150498104519109E-16
4.66829999999986711E-8	1.32774614079840081E-16
4.66929999999986656E-8	7.66011530709328348E-16
4.67029999999986600E-8	1.38893817406094700E-15
4.67129999999986545E-8	1.99703179848727541E-15
4.67229999999986578E-8	2.58588744139857996E-15
4.67329999999986434E-8	3.15123652923526087E-15
4.67429999999986556E-8	3.68896604379450155E-15
4.67529999999986501E-8	4.19513858222376257E-15
4.67629999999986534E-8	4.66601351910058071E-15
4.67729999999986390E-8	5.09806937176557895E-15
4.67829999999986423E-8	5.48802735472844105E-15
4.67929999999986457E-8	5.83287598583645384E-15
4.68029999999986401E-8	6.12989647160600537E-15
4.68129999999986346E-8	6.37668842908171740E-15
4.68229999999986291E-8	6.57119538996693731E-15
4.68329999999986324E-8	6.71172956442788049E-15
4.68429999999986357E-8	6.79699540035593319E-15
4.68529999999986391E-8	6.82611141731315385E-15
4.68629999999986246E-8	6.79862969659892880E-15
4.68729999999986369E-8	6.71455239832855533E-15
4.68829999999986402E-8	6.57434472554862914E-15
4.68929999999986169E-8	6.37894380838698183E-15
4.69029999999986291E-8	6.12976307107468532E-15
4.69129999999986236E-8	5.82869176429777269E-15
4.69229999999986180E-8	5.47808940457533211E-15
4.69329999999986214E-8	5.08077487405255646E-15
4.69429999999986158E-8	4.64001001070183516E-15
4.69529999999986103E-8	4.15947766542848374E-15
4.69629999999986136E-8	3.64325433467308013E-15
4.69729999999986081E-8	3.09577752846270471E-15
4.69829999999986025E-8	2.52180801873604876E-15
4.69929999999986059E-8	1.92638714215567775E-15
4.70029999999986003E-8	1.31478947390253786E-15
4.70129999999986037E-8	6.92471427715345200E-16
4.70229999999986070E-8	6.50165893325197430E-17
4.70329999999986015E-8	-5.61921291243054988E-16
4.70429999999985959E-8	-1.18267675291240182E-15
4.70529999999985815E-8	-1.79163165824523229E-15
4.70629999999985849E-8	-2.38327392658036352E-15
4.70729999999985971E-8	-2.95225508184544072E-15
4.70829999999985915E-8	-3.49344578593781030E-15
4.70929999999985771E-8	-4.00198859854783784E-15
4.71029999999985893E-8	-4.47334725318536641E-15
4.71129999999985749E-8	-4.90335179384204789E-15
4.71229999999985782E-8	-5.28823897937544807E-15
4.71329999999985816E-8	-5.62468742792211618E-15
4.71429999999985760E-8	-5.90984714008111389E-15
4.71529999999985705E-8	-6.14136328096873818E-15
4.71629999999985827E-8	-6.31739421241200194E-15
4.71729999999985772E-8	-6.43662373804099808E-15
4.71829999999985628E-8	-6.49826754531148509E-15
4.71929999999985661E-8	-6.50207395334871840E-15
4.72029999999985783E-8	-6.44831918235616719E-15
4.72129999999985639E-8	-6.33779739693128708E-15
4.72229999999985672E-8	-6.17180583674308725E-15
4.72329999999985706E-8	-5.95212546580987745E-15
4.72429999999985561E-8	-5.68099766991523580E-15
4.72529999999985595E-8	-5.36109758563690253E-15
4.72629999999985628E-8	-4.99550465516415709E-15
4.72729999999985573E-8	-4.58767093789715386E-15
4.72829999999985517E-8	-4.14138759903466269E-15
4.72929999999985462E-8	-3.66074990614192242E-15
4.73029999999985495E-8	-3.15012098606965196E-15
4.73129999999985440E-8	-2.61409449217242074E-15
4.73229999999985473E-8	-2.05745626255375580E-15
4.73329999999985418E-8	-1.48514504864505748E-15
4.73429999999985451E-8	-9.02212433232865152E-16
4.73529999999985307E-8	-3.13782164188304247E-16
4.73629999999985429E-8	2.74990722522883324E-16
4.73729999999985374E-8	8.58960578822204290E-16
4.73829999999985407E-8	1.43303135094789735E-15
4.73929999999985263E-8	1.99219625298986536E-15
4.74029999999985385E-8	2.53157691291127662E-15
4.74129999999985330E-8	3.04646191160243562E-15
4.74229999999985274E-8	3.53234460322984667E-15
4.74329999999985130E-8	3.98496016215812388E-15
4.74429999999985252E-8	4.40032177686181747E-15
4.74529999999985197E-8	4.77475581940138749E-15
4.74629999999985053E-8	5.10493574622853163E-15
4.74729999999985086E-8	5.38791437016432440E-15
4.74829999999985120E-8	5.62115402561693678E-15
4.74929999999985064E-8	5.80255416335738339E-15
4.75029999999985186E-8	5.93047598995215619E-15
4.75129999999985042E-8	6.00376377904976355E-15
4.75229999999985075E-8	6.02176247328496217E-15
4.75329999999985020E-8	5.98433122029270592E-15
4.75429999999985053E-8	5.89185250251098402E-15
4.75529999999984998E-8	5.74523652389512218E-15
4.75629999999985120E-8	5.54592049276092869E-15
4.75729999999984976E-8	5.29586238028282530E-15
4.75829999999985009E-8	4.99752873595395464E-15
4.75929999999984954E-8	4.65387624351050722E-15
4.76029999999984987E-8	4.26832684667555196E-15
4.76129999999984932E-8	3.84473646718586171E-15
4.76229999999984788E-8	3.38735758644430396E-15
4.76329999999984821E-8	2.90079617872586848E-15
4.76429999999984766E-8	2.38996357887372124E-15
4.76529999999984710E-8	1.86002386931543473E-15
4.76629999999984832E-8	1.31633737724457411E-15
4.76729999999984777E-8	7.64400919234061860E-16
4.76829999999984722E-8	2.09785497590406189E-16
4.76929999999984755E-8	-3.41927753190273265E-16
4.77029999999984700E-8	-8.85212466396623832E-16
4.77129999999984644E-8	-1.41466182666043228E-15
4.77229999999984678E-8	-1.92505226608813440E-15
4.77329999999984800E-8	-2.41140510542041708E-15
4.77429999999984567E-8	-2.86904517554330774E-15
4.77529999999984600E-8	-3.29365547758768162E-15
4.77629999999984545E-8	-3.68132698320442486E-15
4.77729999999984578E-8	-4.02860273445685380E-15
4.77829999999984611E-8	-4.33251550137820640E-15
4.77929999999984467E-8	-4.59061839299380559E-15
4.78029999999984501E-8	-4.80100795323449070E-15
4.78129999999984534E-8	-4.96233940784596861E-15
4.78229999999984390E-8	-5.07383389431597909E-15
4.78329999999984423E-8	-5.13527766686451148E-15
4.78429999999984457E-8	-5.14701337643723100E-15
4.78529999999984490E-8	-5.10992362888160301E-15
4.78629999999984346E-8	-5.02540717072136367E-15
4.78729999999984468E-8	-4.89534823649726558E-15
4.78829999999984324E-8	-4.72207979042524606E-15
4.78929999999984357E-8	-4.50834153756998290E-15
4.79029999999984391E-8	-4.25723359370547172E-15
4.79129999999984424E-8	-3.97216664296692468E-15
4.79229999999984368E-8	-3.65680941775006163E-15
4.79329999999984402E-8	-3.31503440966316010E-15
4.79429999999984258E-8	-2.95086272938433591E-15
4.79529999999984202E-8	-2.56840896180855038E-15
4.79629999999984324E-8	-2.17182683029097534E-15
4.79729999999984180E-8	-1.76525651294178432E-15
4.79829999999984125E-8	-1.35277448024015934E-15
4.79929999999984069E-8	-9.38346716961238947E-16
4.80029999999984103E-8	-5.25786126362854578E-16
4.80129999999984136E-8	-1.18714792656631474E-16
4.80229999999984170E-8	2.79468358759794278E-16
4.80329999999984025E-8	6.65614124715598265E-16
4.80429999999984059E-8	1.03684365691074842E-15
4.80529999999984092E-8	1.39056325755975130E-15
4.80629999999984037E-8	1.72447360180840503E-15
4.80729999999983981E-8	2.03657371367837525E-15
4.80829999999984015E-8	2.32516004046138303E-15
4.80929999999983959E-8	2.58882099513098929E-15
4.81029999999983993E-8	2.82642739868516024E-15
4.81129999999983937E-8	3.03711934775003201E-15
4.81229999999983882E-8	3.22029009234343278E-15
4.81329999999983915E-8	3.37556752768485602E-15
4.81429999999983771E-8	3.50279394036845337E-15
4.81529999999983893E-8	3.60200470245460824E-15
4.81629999999983927E-8	3.67340663116250976E-15
4.81729999999983871E-8	3.71735668968757871E-15
4.81829999999983727E-8	3.73434160576442142E-15
4.81929999999983849E-8	3.72495889764966392E-15
4.82029999999983794E-8	3.68989973925335235E-15
4.82129999999983827E-8	3.62993401221184842E-15
4.82229999999983594E-8	3.54589777725173905E-15
4.82329999999983716E-8	3.43868332464028770E-15
4.82429999999983750E-8	3.30923196682898180E-15
4.82529999999983783E-8	3.15852970759711349E-15
4.82629999999983639E-8	2.98760578077407501E-15
4.82729999999983672E-8	2.79753389411929954E-15
4.82829999999983706E-8	2.58943590286311531E-15
4.82929999999983561E-8	2.36448750060520574E-15
4.83029999999983595E-8	2.12392537198828535E-15
4.83129999999983539E-8	1.86905523026942699E-15
4.83229999999983484E-8	1.60126024424655200E-15
4.83329999999983517E-8	1.32200938981633476E-15
4.83429999999983373E-8	1.03286520095547840E-15
4.83529999999983495E-8	7.35490331314811563E-16
4.83629999999983440E-8	4.31652334731886000E-16
4.83729999999983562E-8	1.23226109931010508E-16
4.83829999999983418E-8	-1.87806480400357367E-16
4.83929999999983274E-8	-4.99360174926415734E-16
4.84029999999983396E-8	-8.09253286836463737E-16
4.84129999999983429E-8	-1.11521827192477652E-15
4.84229999999983374E-8	-1.41491603410901190E-15
4.84329999999983229E-8	-1.70595390716865314E-15
4.84429999999983352E-8	-1.98590700305917611E-15
4.84529999999983296E-8	-2.25234251221851345E-15
4.84629999999983152E-8	-2.50284655340293671E-15
4.84729999999983185E-8	-2.73505318256065832E-15
4.84829999999983308E-8	-2.94667513049573992E-15
4.84929999999983341E-8	-3.13553572751499532E-15
4.85029999999983108E-8	-3.29960134561618457E-15
4.85129999999983141E-8	-3.43701362493745144E-15
4.85229999999983086E-8	-3.54612072327127059E-15
4.85329999999983297E-8	-3.62550684128769829E-15
4.85429999999983064E-8	-3.67401934405125585E-15
4.85529999999983186E-8	-3.69079279768841362E-15
4.85629999999983042E-8	-3.67526920059081608E-15
4.85729999999982986E-8	-3.62721381814219335E-15
4.85829999999983020E-8	-3.54672625787554452E-15
4.85929999999983053E-8	-3.43424650909613272E-15
4.86029999999982998E-8	-3.29055569086287569E-15
4.86129999999982942E-8	-3.11677138417750976E-15
4.86229999999982976E-8	-2.91433757769407764E-15
4.86329999999982920E-8	-2.68500937738126000E-15
4.86429999999982954E-8	-2.43083281919260852E-15
4.86529999999982898E-8	-2.15412031183454955E-15
4.86629999999982843E-8	-1.85742232419333853E-15
4.86729999999982876E-8	-1.54349599082932865E-15
4.86829999999982910E-8	-1.21527136667849023E-15
4.86929999999982766E-8	-8.75816045476677729E-16
4.87029999999982799E-8	-5.28298794450149511E-16
4.87129999999982743E-8	-1.75952837024083264E-16
4.87229999999982866E-8	1.77960599454751334E-16
4.87329999999982988E-8	5.30187896073175491E-16
4.87429999999982755E-8	8.77517234734304274E-16
4.87529999999982699E-8	1.21681077484045419E-15
4.87629999999982733E-8	1.54503432170258703E-15
4.87729999999982677E-8	1.85928417485050446E-15
4.87829999999982533E-8	2.15681101751703874E-15
4.87929999999982567E-8	2.43504084106032792E-15
4.88029999999982600E-8	2.69159289367172816E-15
4.88129999999982633E-8	2.92429457033557760E-15
4.88229999999982578E-8	3.13119324965883106E-15
4.88329999999982611E-8	3.31056531236553164E-15
4.88429999999982556E-8	3.46092274714176362E-15
4.88529999999982589E-8	3.58101775367802011E-15
4.88629999999982623E-8	3.66984558826148000E-15
4.88729999999982478E-8	3.72664575978977952E-15
4.88829999999982512E-8	3.75090180226628522E-15
4.88929999999982456E-8	3.74234008768782367E-15
4.89029999999982401E-8	3.70092822055527293E-15
4.89129999999982434E-8	3.62687345676006689E-15
4.89229999999982468E-8	3.52062140683951919E-15
4.89329999999982324E-8	3.38285507675933905E-15
4.89429999999982357E-8	3.21449417845406638E-15
4.89529999999982390E-8	3.01669462470100047E-15
4.89629999999982335E-8	2.79084808146008712E-15
4.89729999999982368E-8	2.53858134955016856E-15
4.89829999999982224E-8	2.26175527684484790E-15
4.89929999999982257E-8	1.96246285782570618E-15
4.90029999999982291E-8	1.64302606872758261E-15
4.90129999999982324E-8	1.30599084446918656E-15
4.90229999999982091E-8	9.54119571884382012E-16
4.90329999999982213E-8	5.90380618078319319E-16
4.90429999999982247E-8	2.17934575529596675E-16
4.90529999999982103E-8	-1.59883108975031663E-16
4.90629999999982225E-8	-5.39583517781526822E-16
4.90729999999982169E-8	-9.17549928893843614E-16
4.90829999999982114E-8	-1.29006779697048457E-15
4.90929999999982147E-8	-1.65335890379167916E-15
4.91029999999981825E-8	-2.00361942793450254E-15
4.91129999999981948E-8	-2.33706158056747215E-15
4.91229999999982070E-8	-2.64995829775485037E-15
4.91329999999982014E-8	-2.93869031759524901E-15
4.91429999999981959E-8	-3.19979493016018468E-15
4.91529999999982081E-8	-3.43001571255964777E-15
4.91629999999981937E-8	-3.62635246259500033E-15
4.91729999999981882E-8	-3.78611039665975824E-15
4.91829999999982004E-8	-3.90694768377630108E-15
4.91929999999982037E-8	-3.98692045135974027E-15
4.92029999999981893E-8	-4.02452433176281321E-15
4.92129999999981926E-8	-4.01873149560378806E-15
4.92229999999981871E-8	-3.96902210942096145E-15
4.92329999999981816E-8	-3.87540928138935881E-15
4.92429999999981938E-8	-3.73845671177530736E-15
4.92529999999981882E-8	-3.55928836245373192E-15
4.92629999999981738E-8	-3.33958953553584292E-15
4.92729999999981683E-8	-3.08159891470665759E-15
4.92829999999981627E-8	-2.78809139220391788E-15
4.92929999999981749E-8	-2.46235172916582901E-15
4.93029999999981605E-8	-2.10813919180989773E-15
4.93129999999981550E-8	-1.72964340183859844E-15
4.93229999999981672E-8	-1.33143182703140361E-15
4.93329999999981794E-8	-9.18389525137104989E-16
4.93429999999981472E-8	-4.95651933588535520E-16
4.93529999999981595E-8	-6.85317697539803383E-17
4.93629999999981628E-8	3.57558615723217565E-16
4.93729999999981661E-8	7.77187991430749037E-16
4.93829999999981517E-8	1.18498868870700091E-15
4.93929999999981462E-8	1.57573928647566386E-15
4.94029999999981406E-8	1.94444599906831428E-15
4.94129999999981528E-8	2.28642119758257589E-15
4.94229999999981384E-8	2.59735755530136547E-15
4.94329999999981418E-8	2.87339642717264310E-15
4.94429999999981540E-8	3.11118912921816904E-15
4.94529999999981396E-8	3.30794975961689808E-15
4.94629999999981340E-8	3.46149832601195762E-15
4.94729999999981374E-8	3.57029326266276703E-15
4.94829999999981229E-8	3.63345273804117586E-15
4.94929999999981263E-8	3.65076440458369467E-15
4.95029999999981296E-8	3.62268345167494665E-15
4.95129999999981152E-8	3.55031906455175195E-15
4.95229999999981274E-8	3.43540976367601392E-15
4.95329999999981307E-8	3.28028842493067740E-15
4.95429999999981163E-8	3.08783786810788152E-15
4.95529999999981197E-8	2.86143789462312048E-15
4.95629999999981230E-8	2.60490469023435267E-15
4.95729999999981175E-8	2.32242358156687789E-15
4.95829999999981119E-8	2.01847630920087884E-15
4.95929999999981153E-8	1.69776419478558793E-15
4.96029999999981097E-8	1.36512868170660884E-15
4.96129999999981131E-8	1.02547078044102835E-15
4.96229999999980986E-8	6.83671004542781180E-16
4.96329999999981020E-8	3.44511340091398433E-16
4.96429999999980964E-8	1.26006775039373453E-17
4.96529999999981175E-8	-3.07694961519905696E-16
4.96629999999980942E-8	-6.12316198990022986E-16
4.96729999999980887E-8	-8.97567094259791887E-16
4.96829999999980920E-8	-1.16016422644746875E-15
4.96929999999981042E-8	-1.39727751481024498E-15
4.97029999999980898E-8	-1.60656233083766820E-15
4.97129999999980932E-8	-1.78618260090618053E-15
4.97229999999980876E-8	-1.93482476160882433E-15
4.97329999999980821E-8	-2.05170257906641584E-15
4.97429999999980854E-8	-2.13655308915541564E-15
4.97529999999980799E-8	-2.18962414586835585E-15
4.97629999999980832E-8	-2.21165409121363865E-15
4.97729999999980954E-8	-2.20384403145183683E-15
4.97829999999980721E-8	-2.16782325871133441E-15
4.97929999999980755E-8	-2.10560841593084369E-15
4.98029999999980699E-8	-2.01955708879303186E-15
4.98129999999980733E-8	-1.91231668852585646E-15
4.98229999999980677E-8	-1.78676966062297149E-15
4.98329999999980711E-8	-1.64597608143102758E-15
4.98429999999980744E-8	-1.49311463043083292E-15
4.98529999999980511E-8	-1.33142288378688023E-15
4.98629999999980633E-8	-1.16413787346717434E-15
4.98729999999980578E-8	-9.94437844795793424E-16
4.98829999999980611E-8	-8.25386129953841063E-16
4.98929999999980645E-8	-6.59878045650341161E-16
4.99029999999980589E-8	-5.00591725732698123E-16
4.99129999999980445E-8	-3.49943803711900481E-16
4.99229999999980478E-8	-2.10050818148620877E-16
4.99329999999980600E-8	-8.26971109130719739E-17
4.99429999999980456E-8	3.06901755384441310E-17
4.99529999999980578E-8	1.29058616758257250E-16
4.99629999999980434E-8	2.11740354991157131E-16
4.99729999999980468E-8	2.78454234954603130E-16
4.99829999999980323E-8	3.29300307102878875E-16
4.99929999999980268E-8	3.64746863491257001E-16
5.00000000000000089E-8	3.80784882612811870E-16
5.00010000000000066E-8	3.82438603179009684E-16
5.00040000000000084E-8	3.86789173211182113E-16
5.00129999999999963E-8	3.93905782271531502E-16
5.00229999999999997E-8	4.06768049449527158E-16
5.00330000000000030E-8	5.05558922816418388E-16
5.00429999999999708E-8	9.67818560756504453E-16
5.00529999999999919E-8	2.52250368670000169E-15
5.00629999999999953E-8	6.76100982781571425E-15
5.00729999999999897E-8	1.67103676504900966E-14
5.00829999999999842E-8	3.75399292025733855E-14
5.00929999999999787E-8	7.73306479665864188E-14
5.01029999999999909E-8	1.47798716187457990E-13
5.01129999999999765E-8	2.64845253789379953E-13
5.01229999999999798E-8	4.48805350461282160E-13
5.01329999999999742E-8	7.24287411827092953E-13
5.01429999999999865E-8	1.11951582363535485E-12
5.01529999999999898E-8	1.66510917328592800E-12
5.01629999999999754E-8	2.39224883428962887E-12
5.01729999999999698E-8	3.33023100264829974E-12
5.01829999999999643E-8	4.50345222105827947E-12
5.01929999999999765E-8	5.92794746705873177E-12
5.02029999999999532E-8	7.60767443359228146E-12
5.02129999999999477E-8	9.53080884012155671E-12
5.02229999999999510E-8	1.16663666321289883E-11
5.02329999999999632E-8	1.39614828390837387E-11
5.02429999999999488E-8	1.63396497317986467E-11
5.02529999999999433E-8	1.87001599919106698E-11
5.02629999999999555E-8	2.09189313799847110E-11
5.02729999999999499E-8	2.28508199112904498E-11
5.02829999999999355E-8	2.43334584187719782E-11
5.02929999999999389E-8	2.51925784527541063E-11
5.03029999999999422E-8	2.52486834953046380E-11
5.03129999999999455E-8	2.43248498704776894E-11
5.03229999999999489E-8	2.22553508462080041E-11
5.03329999999999345E-8	1.88947370100170242E-11
5.03429999999999289E-8	1.41269678873754723E-11
5.03529999999999411E-8	7.87418110496536094E-12
5.03629999999999267E-8	1.04704575764351393E-13
5.03729999999999301E-8	-9.16004711110102399E-12
5.03829999999999334E-8	-1.98401126758870761E-11
5.03929999999999190E-8	-3.17932465986847301E-11
5.04029999999999223E-8	-4.48131536363564109E-11
5.04129999999999168E-8	-5.86298945661218340E-11
5.04229999999999201E-8	-7.29125918992766664E-11
5.04329999999999323E-8	-8.72744806852951349E-11
5.04429999999999179E-8	-1.01280265692175253E-10
5.04529999999999124E-8	-1.14455670132699705E-10
5.04629999999999157E-8	-1.26298993475869015E-10
5.04729999999999102E-8	-1.36294435556889937E-10
5.04829999999999224E-8	-1.43926889619973863E-10
5.04929999999999080E-8	-1.48697854020580444E-10
5.05029999999999113E-8	-1.50142056512836652E-10
5.05129999999999058E-8	-1.47844327689639687E-10
5.05229999999999002E-8	-1.41456211376005947E-10
