time	Vo_ideal
2.99330000000018437E-8	0.00000000000000000E0
2.99430000000018381E-8	0.00000000000000000E0
2.99530000000018326E-8	0.00000000000000000E0
2.99630000000018359E-8	0.00000000000000000E0
2.99730000000018260E-8	0.00000000000000000E0
2.99830000000018249E-8	0.00000000000000000E0
2.99930000000018282E-8	0.00000000000000000E0
3.00030000000018271E-8	0.00000000000000000E0
3.00130000000018216E-8	0.00000000000000000E0
3.00230000000018293E-8	0.00000000000000000E0
3.00330000000018149E-8	0.00000000000000000E0
3.00430000000018227E-8	0.00000000000000000E0
3.00530000000018127E-8	0.00000000000000000E0
3.00630000000018205E-8	0.00000000000000000E0
3.00730000000018149E-8	0.00000000000000000E0
3.00830000000018138E-8	0.00000000000000000E0
3.00930000000018083E-8	0.00000000000000000E0
3.01030000000018116E-8	0.00000000000000000E0
3.01130000000018105E-8	0.00000000000000000E0
3.01230000000018006E-8	0.00000000000000000E0
3.01330000000018039E-8	0.00000000000000000E0
3.01430000000017984E-8	0.00000000000000000E0
3.01530000000017928E-8	0.00000000000000000E0
3.01630000000018006E-8	0.00000000000000000E0
3.01730000000017906E-8	0.00000000000000000E0
3.01830000000017939E-8	0.00000000000000000E0
3.01930000000017884E-8	0.00000000000000000E0
3.02030000000017917E-8	0.00000000000000000E0
3.02130000000017818E-8	0.00000000000000000E0
3.02230000000017895E-8	0.00000000000000000E0
3.02330000000017796E-8	0.00000000000000000E0
3.02430000000017873E-8	0.00000000000000000E0
3.02530000000017818E-8	0.00000000000000000E0
3.02630000000017763E-8	0.00000000000000000E0
3.02730000000017752E-8	0.00000000000000000E0
3.02830000000017741E-8	0.00000000000000000E0
3.02930000000017685E-8	0.00000000000000000E0
3.03030000000017674E-8	0.00000000000000000E0
3.03130000000017663E-8	0.00000000000000000E0
3.03230000000017696E-8	0.00000000000000000E0
3.03330000000017641E-8	0.00000000000000000E0
3.03430000000017674E-8	0.00000000000000000E0
3.03530000000017530E-8	0.00000000000000000E0
3.03630000000017608E-8	0.00000000000000000E0
3.03730000000017597E-8	0.00000000000000000E0
3.03830000000017586E-8	0.00000000000000000E0
3.03930000000017575E-8	0.00000000000000000E0
3.04030000000017564E-8	0.00000000000000000E0
3.04130000000017509E-8	0.00000000000000000E0
3.04230000000017498E-8	0.00000000000000000E0
3.04330000000017531E-8	0.00000000000000000E0
3.04430000000017387E-8	0.00000000000000000E0
3.04530000000017420E-8	0.00000000000000000E0
3.04630000000017453E-8	0.00000000000000000E0
3.04730000000017398E-8	0.00000000000000000E0
3.04830000000017343E-8	0.00000000000000000E0
3.04930000000017420E-8	0.00000000000000000E0
3.05030000000017276E-8	0.00000000000000000E0
3.05130000000017265E-8	0.00000000000000000E0
3.05230000000017387E-8	0.00000000000000000E0
3.05330000000017199E-8	0.00000000000000000E0
3.05430000000017188E-8	0.00000000000000000E0
3.05530000000017310E-8	0.00000000000000000E0
3.05630000000017210E-8	0.00000000000000000E0
3.05730000000017288E-8	0.00000000000000000E0
3.05830000000017233E-8	0.00000000000000000E0
3.05930000000017133E-8	0.00000000000000000E0
3.06030000000017122E-8	0.00000000000000000E0
3.06130000000017111E-8	0.00000000000000000E0
3.06230000000017100E-8	0.00000000000000000E0
3.06330000000016955E-8	0.00000000000000000E0
3.06430000000017033E-8	0.00000000000000000E0
3.06530000000017022E-8	0.00000000000000000E0
3.06630000000017056E-8	0.00000000000000000E0
3.06730000000017000E-8	0.00000000000000000E0
3.06830000000016989E-8	0.00000000000000000E0
3.06930000000016889E-8	0.00000000000000000E0
3.07030000000016967E-8	0.00000000000000000E0
3.07130000000016867E-8	0.00000000000000000E0
3.07230000000016945E-8	0.00000000000000000E0
3.07330000000016845E-8	0.00000000000000000E0
3.07430000000016923E-8	0.00000000000000000E0
3.07530000000016912E-8	0.00000000000000000E0
3.07630000000016857E-8	0.00000000000000000E0
3.07730000000016801E-8	0.00000000000000000E0
3.07830000000016746E-8	0.00000000000000000E0
3.07930000000016735E-8	0.00000000000000000E0
3.08030000000016813E-8	0.00000000000000000E0
3.08130000000016668E-8	0.00000000000000000E0
3.08230000000016791E-8	0.00000000000000000E0
3.08330000000016691E-8	0.00000000000000000E0
3.08430000000016680E-8	0.00000000000000000E0
3.08530000000016624E-8	0.00000000000000000E0
3.08630000000016658E-8	0.00000000000000000E0
3.08730000000016602E-8	0.00000000000000000E0
3.08830000000016636E-8	0.00000000000000000E0
3.08930000000016625E-8	0.00000000000000000E0
3.09030000000016569E-8	0.00000000000000000E0
3.09130000000016558E-8	0.00000000000000000E0
3.09230000000016547E-8	0.00000000000000000E0
3.09330000000016492E-8	0.00000000000000000E0
3.09430000000016525E-8	0.00000000000000000E0
3.09530000000016470E-8	0.00000000000000000E0
3.09630000000016459E-8	0.00000000000000000E0
3.09730000000016403E-8	0.00000000000000000E0
3.09830000000016481E-8	0.00000000000000000E0
3.09930000000016292E-8	0.00000000000000000E0
3.10030000000016415E-8	0.00000000000000000E0
3.10130000000016359E-8	0.00000000000000000E0
3.10230000000016304E-8	0.00000000000000000E0
3.10330000000016337E-8	0.00000000000000000E0
3.10430000000016415E-8	0.00000000000000000E0
3.10530000000016315E-8	0.00000000000000000E0
3.10630000000016260E-8	0.00000000000000000E0
3.10730000000016293E-8	0.00000000000000000E0
3.10830000000016238E-8	0.00000000000000000E0
3.10930000000016182E-8	0.00000000000000000E0
3.11030000000016127E-8	0.00000000000000000E0
3.11130000000016160E-8	0.00000000000000000E0
3.11230000000016149E-8	0.00000000000000000E0
3.11330000000016094E-8	0.00000000000000000E0
3.11430000000016172E-8	0.00000000000000000E0
3.11530000000016027E-8	0.00000000000000000E0
3.11630000000016105E-8	0.00000000000000000E0
3.11730000000016050E-8	0.00000000000000000E0
3.11830000000016039E-8	0.00000000000000000E0
3.11930000000015983E-8	0.00000000000000000E0
3.12030000000015972E-8	0.00000000000000000E0
3.12130000000016006E-8	0.00000000000000000E0
3.12230000000015995E-8	0.00000000000000000E0
3.12330000000015984E-8	0.00000000000000000E0
3.12430000000015928E-8	0.00000000000000000E0
3.12530000000015828E-8	0.00000000000000000E0
3.12630000000015906E-8	0.00000000000000000E0
3.12730000000015806E-8	0.00000000000000000E0
3.12830000000015884E-8	0.00000000000000000E0
3.12930000000015784E-8	0.00000000000000000E0
3.13030000000015818E-8	0.00000000000000000E0
3.13130000000015674E-8	0.00000000000000000E0
3.13230000000015885E-8	0.00000000000000000E0
3.13330000000015740E-8	0.00000000000000000E0
3.13430000000015774E-8	0.00000000000000000E0
3.13530000000015674E-8	0.00000000000000000E0
3.13630000000015752E-8	0.00000000000000000E0
3.13730000000015607E-8	0.00000000000000000E0
3.13830000000015730E-8	0.00000000000000000E0
3.13930000000015630E-8	0.00000000000000000E0
3.14030000000015708E-8	0.00000000000000000E0
3.14130000000015563E-8	0.00000000000000000E0
3.14230000000015597E-8	0.00000000000000000E0
3.14330000000015497E-8	0.00000000000000000E0
3.14430000000015530E-8	0.00000000000000000E0
3.14530000000015519E-8	0.00000000000000000E0
3.14630000000015464E-8	0.00000000000000000E0
3.14730000000015409E-8	0.00000000000000000E0
3.14830000000015486E-8	0.00000000000000000E0
3.14930000000015431E-8	0.00000000000000000E0
3.15030000000015464E-8	0.00000000000000000E0
3.15130000000015409E-8	0.00000000000000000E0
3.15230000000015309E-8	0.00000000000000000E0
3.15330000000015342E-8	0.00000000000000000E0
3.15430000000015420E-8	0.00000000000000000E0
3.15530000000015320E-8	0.00000000000000000E0
3.15630000000015265E-8	0.00000000000000000E0
3.15730000000015298E-8	0.00000000000000000E0
3.15830000000015243E-8	0.00000000000000000E0
3.15930000000015276E-8	0.00000000000000000E0
3.16030000000015221E-8	0.00000000000000000E0
3.16130000000015254E-8	0.00000000000000000E0
3.16230000000015155E-8	0.00000000000000000E0
3.16330000000015232E-8	0.00000000000000000E0
3.16430000000015177E-8	0.00000000000000000E0
3.16530000000015121E-8	0.00000000000000000E0
3.16630000000015155E-8	0.00000000000000000E0
3.16730000000015099E-8	0.00000000000000000E0
3.16830000000015088E-8	0.00000000000000000E0
3.16930000000015166E-8	0.00000000000000000E0
3.17030000000015066E-8	0.00000000000000000E0
3.17130000000015011E-8	0.00000000000000000E0
3.17230000000015000E-8	0.00000000000000000E0
3.17330000000014989E-8	0.00000000000000000E0
3.17430000000014978E-8	0.00000000000000000E0
3.17530000000015011E-8	0.00000000000000000E0
3.17630000000014912E-8	0.00000000000000000E0
3.17730000000014945E-8	0.00000000000000000E0
3.17830000000014934E-8	0.00000000000000000E0
3.17930000000014790E-8	0.00000000000000000E0
3.18030000000014912E-8	0.00000000000000000E0
3.18130000000014768E-8	0.00000000000000000E0
3.18230000000014845E-8	0.00000000000000000E0
3.18330000000014879E-8	0.00000000000000000E0
3.18430000000014779E-8	0.00000000000000000E0
3.18530000000014724E-8	0.00000000000000000E0
3.18630000000014801E-8	0.00000000000000000E0
3.18730000000014835E-8	0.00000000000000000E0
3.18830000000014735E-8	0.00000000000000000E0
3.18930000000014591E-8	0.00000000000000000E0
3.19030000000014624E-8	0.00000000000000000E0
3.19130000000014613E-8	0.00000000000000000E0
3.19230000000014691E-8	0.00000000000000000E0
3.19330000000014591E-8	0.00000000000000000E0
3.19430000000014536E-8	0.00000000000000000E0
3.19530000000014525E-8	0.00000000000000000E0
3.19630000000014558E-8	0.00000000000000000E0
3.19730000000014503E-8	0.00000000000000000E0
3.19830000000014536E-8	0.00000000000000000E0
3.19930000000014481E-8	0.00000000000000000E0
3.20030000000014470E-8	0.00000000000000000E0
3.20130000000014459E-8	0.00000000000000000E0
3.20230000000014448E-8	0.00000000000000000E0
3.20330000000014481E-8	0.00000000000000000E0
3.20430000000014426E-8	0.00000000000000000E0
3.20530000000014414E-8	0.00000000000000000E0
3.20630000000014403E-8	0.00000000000000000E0
3.20730000000014348E-8	0.00000000000000000E0
3.20830000000014381E-8	0.00000000000000000E0
3.20930000000014326E-8	0.00000000000000000E0
3.21030000000014315E-8	0.00000000000000000E0
3.21130000000014260E-8	0.00000000000000000E0
3.21230000000014293E-8	0.00000000000000000E0
3.21330000000014149E-8	0.00000000000000000E0
3.21430000000014271E-8	0.00000000000000000E0
3.21530000000014260E-8	0.00000000000000000E0
3.21630000000014160E-8	0.00000000000000000E0
3.21730000000014194E-8	0.00000000000000000E0
3.21830000000014138E-8	0.00000000000000000E0
3.21930000000014083E-8	0.00000000000000000E0
3.22030000000014205E-8	0.00000000000000000E0
3.22130000000014149E-8	0.00000000000000000E0
3.22230000000014094E-8	0.00000000000000000E0
3.22330000000014039E-8	0.00000000000000000E0
3.22430000000014072E-8	0.00000000000000000E0
3.22530000000013972E-8	0.00000000000000000E0
3.22630000000014006E-8	0.00000000000000000E0
3.22730000000013906E-8	0.00000000000000000E0
3.22830000000013939E-8	0.00000000000000000E0
3.22930000000013928E-8	0.00000000000000000E0
3.23030000000013873E-8	0.00000000000000000E0
3.23130000000013906E-8	0.00000000000000000E0
3.23230000000013895E-8	0.00000000000000000E0
3.23330000000013884E-8	0.00000000000000000E0
3.23430000000013873E-8	0.00000000000000000E0
3.23530000000013818E-8	0.00000000000000000E0
3.23630000000013762E-8	0.00000000000000000E0
3.23730000000013796E-8	0.00000000000000000E0
3.23830000000013785E-8	0.00000000000000000E0
3.23930000000013818E-8	0.00000000000000000E0
3.24030000000013763E-8	0.00000000000000000E0
3.24130000000013663E-8	0.00000000000000000E0
3.24230000000013696E-8	0.00000000000000000E0
3.24330000000013641E-8	0.00000000000000000E0
3.24430000000013674E-8	0.00000000000000000E0
3.24530000000013530E-8	0.00000000000000000E0
3.24630000000013563E-8	0.00000000000000000E0
3.24730000000013508E-8	0.00000000000000000E0
3.24830000000013630E-8	0.00000000000000000E0
3.24930000000013575E-8	0.00000000000000000E0
3.25030000000013475E-8	0.00000000000000000E0
3.25130000000013508E-8	0.00000000000000000E0
3.25230000000013497E-8	0.00000000000000000E0
3.25330000000013397E-8	0.00000000000000000E0
3.25430000000013475E-8	0.00000000000000000E0
3.25530000000013420E-8	0.00000000000000000E0
3.25630000000013409E-8	0.00000000000000000E0
3.25730000000013442E-8	0.00000000000000000E0
3.25830000000013387E-8	0.00000000000000000E0
3.25930000000013287E-8	0.00000000000000000E0
3.26030000000013365E-8	0.00000000000000000E0
3.26130000000013309E-8	0.00000000000000000E0
3.26230000000013343E-8	0.00000000000000000E0
3.26330000000013243E-8	0.00000000000000000E0
3.26430000000013321E-8	0.00000000000000000E0
3.26530000000013221E-8	0.00000000000000000E0
3.26630000000013254E-8	0.00000000000000000E0
3.26730000000013199E-8	0.00000000000000000E0
3.26830000000013232E-8	0.00000000000000000E0
3.26930000000013088E-8	0.00000000000000000E0
3.27030000000013210E-8	0.00000000000000000E0
3.27130000000013155E-8	0.00000000000000000E0
3.27230000000013099E-8	0.00000000000000000E0
3.27330000000013133E-8	0.00000000000000000E0
3.27430000000013077E-8	0.00000000000000000E0
3.27530000000013022E-8	0.00000000000000000E0
3.27630000000013055E-8	0.00000000000000000E0
3.27730000000013000E-8	0.00000000000000000E0
3.27830000000012944E-8	0.00000000000000000E0
3.27930000000012933E-8	0.00000000000000000E0
3.28030000000013011E-8	0.00000000000000000E0
3.28130000000012911E-8	0.00000000000000000E0
3.28230000000012945E-8	0.00000000000000000E0
3.28330000000012889E-8	0.00000000000000000E0
3.28430000000012834E-8	0.00000000000000000E0
3.28530000000012867E-8	0.00000000000000000E0
3.28630000000012945E-8	0.00000000000000000E0
3.28730000000012845E-8	0.00000000000000000E0
3.28830000000012834E-8	0.00000000000000000E0
3.28930000000012823E-8	0.00000000000000000E0
3.29030000000012812E-8	0.00000000000000000E0
3.29130000000012757E-8	0.00000000000000000E0
3.29230000000012790E-8	0.00000000000000000E0
3.29330000000012646E-8	0.00000000000000000E0
3.29430000000012724E-8	0.00000000000000000E0
3.29530000000012624E-8	0.00000000000000000E0
3.29630000000012702E-8	0.00000000000000000E0
3.29730000000012602E-8	0.00000000000000000E0
3.29830000000012680E-8	0.00000000000000000E0
3.29930000000012580E-8	0.00000000000000000E0
3.30030000000012524E-8	0.00000000000000000E0
3.30130000000012469E-8	0.00000000000000000E0
3.30230000000012502E-8	0.00000000000000000E0
3.30330000000012536E-8	0.00000000000000000E0
3.30430000000012569E-8	0.00000000000000000E0
3.30530000000012469E-8	0.00000000000000000E0
3.30630000000012547E-8	0.00000000000000000E0
3.30730000000012403E-8	0.00000000000000000E0
3.30830000000012436E-8	0.00000000000000000E0
3.30930000000012337E-8	0.00000000000000000E0
3.31030000000012370E-8	0.00000000000000000E0
3.31130000000012359E-8	0.00000000000000000E0
3.31230000000012303E-8	0.00000000000000000E0
3.31330000000012381E-8	0.00000000000000000E0
3.31430000000012326E-8	0.00000000000000000E0
3.31530000000012359E-8	0.00000000000000000E0
3.31630000000012259E-8	0.00000000000000000E0
3.31730000000012248E-8	0.00000000000000000E0
3.31830000000012149E-8	0.00000000000000000E0
3.31930000000012182E-8	0.00000000000000000E0
3.32030000000012260E-8	0.00000000000000000E0
3.32130000000012160E-8	0.00000000000000000E0
3.32230000000012193E-8	0.00000000000000000E0
3.32330000000012138E-8	0.00000000000000000E0
3.32430000000012082E-8	0.00000000000000000E0
3.32530000000012027E-8	0.00000000000000000E0
3.32630000000012060E-8	0.00000000000000000E0
3.32730000000012094E-8	0.00000000000000000E0
3.32830000000011994E-8	0.00000000000000000E0
3.32930000000011939E-8	0.00000000000000000E0
3.33030000000011972E-8	0.00000000000000000E0
3.33130000000012050E-8	0.00000000000000000E0
3.33230000000011994E-8	0.00000000000000000E0
3.33330000000011939E-8	0.00000000000000000E0
3.33430000000011884E-8	0.00000000000000000E0
3.33530000000011873E-8	0.00000000000000000E0
3.33630000000011906E-8	0.00000000000000000E0
3.33730000000011851E-8	0.00000000000000000E0
3.33830000000011884E-8	0.00000000000000000E0
3.33930000000011828E-8	0.00000000000000000E0
3.34030000000011817E-8	0.00000000000000000E0
3.34130000000011806E-8	0.00000000000000000E0
3.34230000000011795E-8	0.00000000000000000E0
3.34330000000011784E-8	0.00000000000000000E0
3.34430000000011773E-8	0.00000000000000000E0
3.34530000000011718E-8	0.00000000000000000E0
3.34630000000011751E-8	0.00000000000000000E0
3.34730000000011696E-8	0.00000000000000000E0
3.34830000000011729E-8	0.00000000000000000E0
3.34930000000011674E-8	0.00000000000000000E0
3.35030000000011707E-8	0.00000000000000000E0
3.35130000000011563E-8	0.00000000000000000E0
3.35230000000011641E-8	0.00000000000000000E0
3.35330000000011541E-8	0.00000000000000000E0
3.35430000000011619E-8	0.00000000000000000E0
3.35530000000011519E-8	0.00000000000000000E0
3.35630000000011641E-8	0.00000000000000000E0
3.35730000000011497E-8	0.00000000000000000E0
3.35830000000011397E-8	0.00000000000000000E0
3.35930000000011431E-8	0.00000000000000000E0
3.36030000000011508E-8	0.00000000000000000E0
3.36130000000011409E-8	0.00000000000000000E0
3.36230000000011531E-8	0.00000000000000000E0
3.36330000000011387E-8	0.00000000000000000E0
3.36430000000011331E-8	0.00000000000000000E0
3.36530000000011320E-8	0.00000000000000000E0
3.36630000000011309E-8	0.00000000000000000E0
3.36730000000011298E-8	0.00000000000000000E0
3.36830000000011420E-8	0.00000000000000000E0
3.36930000000011320E-8	0.00000000000000000E0
3.37030000000011398E-8	0.00000000000000000E0
3.37130000000011254E-8	0.00000000000000000E0
3.37230000000011243E-8	0.00000000000000000E0
3.37330000000011188E-8	0.00000000000000000E0
3.37430000000011221E-8	0.00000000000000000E0
3.37530000000011166E-8	0.00000000000000000E0
3.37630000000011066E-8	0.00000000000000000E0
3.37730000000011144E-8	0.00000000000000000E0
3.37830000000011132E-8	0.00000000000000000E0
3.37930000000011166E-8	0.00000000000000000E0
3.38030000000011110E-8	0.00000000000000000E0
3.38130000000011055E-8	0.00000000000000000E0
3.38230000000011000E-8	0.00000000000000000E0
3.38330000000011033E-8	0.00000000000000000E0
3.38430000000010978E-8	0.00000000000000000E0
3.38530000000011055E-8	0.00000000000000000E0
3.38630000000010956E-8	0.00000000000000000E0
3.38730000000010989E-8	0.00000000000000000E0
3.38830000000010934E-8	0.00000000000000000E0
3.38930000000010878E-8	0.00000000000000000E0
3.39030000000010912E-8	0.00000000000000000E0
3.39130000000010812E-8	0.00000000000000000E0
3.39230000000010845E-8	0.00000000000000000E0
3.39330000000010745E-8	0.00000000000000000E0
3.39430000000010779E-8	0.00000000000000000E0
3.39530000000010723E-8	0.00000000000000000E0
3.39630000000010801E-8	0.00000000000000000E0
3.39730000000010746E-8	0.00000000000000000E0
3.39830000000010735E-8	0.00000000000000000E0
3.39930000000010590E-8	0.00000000000000000E0
3.40030000000010668E-8	0.00000000000000000E0
3.40130000000010657E-8	0.00000000000000000E0
3.40230000000010735E-8	0.00000000000000000E0
3.40330000000010635E-8	0.00000000000000000E0
3.40430000000010669E-8	0.00000000000000000E0
3.40530000000010524E-8	0.00000000000000000E0
3.40630000000010602E-8	0.00000000000000000E0
3.40730000000010502E-8	0.00000000000000000E0
3.40830000000010580E-8	0.00000000000000000E0
3.40930000000010480E-8	0.00000000000000000E0
3.41030000000010514E-8	0.00000000000000000E0
3.41130000000010458E-8	0.00000000000000000E0
3.41230000000010403E-8	0.00000000000000000E0
3.41330000000010436E-8	0.00000000000000000E0
3.41430000000010470E-8	0.00000000000000000E0
3.41530000000010414E-8	0.00000000000000000E0
3.41630000000010448E-8	0.00000000000000000E0
3.41730000000010348E-8	0.00000000000000000E0
3.41830000000010426E-8	0.00000000000000000E0
3.41930000000010326E-8	0.00000000000000000E0
3.42030000000010403E-8	0.00000000000000000E0
3.42130000000010348E-8	0.00000000000000000E0
3.42230000000010293E-8	0.00000000000000000E0
3.42330000000010237E-8	0.00000000000000000E0
3.42430000000010271E-8	0.00000000000000000E0
3.42530000000010215E-8	0.00000000000000000E0
3.42630000000010204E-8	0.00000000000000000E0
3.42730000000010193E-8	0.00000000000000000E0
3.42830000000010049E-8	0.00000000000000000E0
3.42930000000010082E-8	0.00000000000000000E0
3.43030000000010160E-8	0.00000000000000000E0
3.43130000000010105E-8	0.00000000000000000E0
3.43230000000010005E-8	0.00000000000000000E0
3.43330000000010083E-8	0.00000000000000000E0
3.43430000000010116E-8	0.00000000000000000E0
3.43530000000009927E-8	0.00000000000000000E0
3.43630000000010094E-8	0.00000000000000000E0
3.43730000000009994E-8	0.00000000000000000E0
3.43830000000009939E-8	0.00000000000000000E0
3.43930000000010017E-8	0.00000000000000000E0
3.44030000000009872E-8	0.00000000000000000E0
3.44130000000009950E-8	0.00000000000000000E0
3.44230000000009895E-8	0.00000000000000000E0
3.44330000000009928E-8	0.00000000000000000E0
3.44430000000009784E-8	0.00000000000000000E0
3.44530000000009773E-8	0.00000000000000000E0
3.44630000000009762E-8	0.00000000000000000E0
3.44730000000009751E-8	0.00000000000000000E0
3.44830000000009784E-8	0.00000000000000000E0
3.44930000000009729E-8	0.00000000000000000E0
3.45030000000009718E-8	0.00000000000000000E0
3.45130000000009662E-8	0.00000000000000000E0
3.45230000000009696E-8	0.00000000000000000E0
3.45330000000009685E-8	0.00000000000000000E0
3.45430000000009674E-8	0.00000000000000000E0
3.45530000000009663E-8	0.00000000000000000E0
3.45630000000009607E-8	0.00000000000000000E0
3.45730000000009596E-8	0.00000000000000000E0
3.45830000000009630E-8	0.00000000000000000E0
3.45930000000009574E-8	0.00000000000000000E0
3.46030000000009519E-8	0.00000000000000000E0
3.46130000000009463E-8	0.00000000000000000E0
3.46230000000009541E-8	0.00000000000000000E0
3.46330000000009441E-8	0.00000000000000000E0
3.46430000000009519E-8	0.00000000000000000E0
3.46530000000009375E-8	0.00000000000000000E0
3.46630000000009453E-8	0.00000000000000000E0
3.46730000000009397E-8	0.00000000000000000E0
3.46830000000009431E-8	0.00000000000000000E0
3.46930000000009375E-8	0.00000000000000000E0
3.47030000000009409E-8	0.00000000000000000E0
3.47130000000009309E-8	0.00000000000000000E0
3.47230000000009387E-8	0.00000000000000000E0
3.47330000000009287E-8	0.00000000000000000E0
3.47430000000009231E-8	0.00000000000000000E0
3.47530000000009220E-8	0.00000000000000000E0
3.47630000000009254E-8	0.00000000000000000E0
3.47730000000009198E-8	0.00000000000000000E0
3.47830000000009232E-8	0.00000000000000000E0
3.47930000000009176E-8	0.00000000000000000E0
3.48030000000009165E-8	0.00000000000000000E0
3.48130000000009154E-8	0.00000000000000000E0
3.48230000000009143E-8	0.00000000000000000E0
3.48330000000009044E-8	0.00000000000000000E0
3.48430000000009121E-8	0.00000000000000000E0
3.48530000000009110E-8	0.00000000000000000E0
3.48630000000009099E-8	0.00000000000000000E0
3.48730000000009044E-8	0.00000000000000000E0
3.48830000000009077E-8	0.00000000000000000E0
3.48930000000009022E-8	0.00000000000000000E0
3.49030000000009055E-8	0.00000000000000000E0
3.49130000000008955E-8	0.00000000000000000E0
3.49230000000008900E-8	0.00000000000000000E0
3.49330000000008845E-8	0.00000000000000000E0
3.49430000000008834E-8	0.00000000000000000E0
3.49530000000008956E-8	0.00000000000000000E0
3.49630000000008989E-8	0.00000000000000000E0
3.49730000000008889E-8	0.00000000000000000E0
3.49830000000008834E-8	0.00000000000000000E0
3.49930000000008778E-8	0.00000000000000000E0
3.50030000000008901E-8	0.00000000000000000E0
3.50130000000008756E-8	0.00000000000000000E0
3.50230000000008701E-8	0.00000000000000000E0
3.50330000000008690E-8	0.00000000000000000E0
3.50430000000008723E-8	0.00000000000000000E0
3.50530000000008668E-8	0.00000000000000000E0
3.50630000000008657E-8	0.00000000000000000E0
3.50730000000008646E-8	0.00000000000000000E0
3.50830000000008635E-8	0.00000000000000000E0
3.50930000000008624E-8	0.00000000000000000E0
3.51030000000008569E-8	0.00000000000000000E0
3.51130000000008469E-8	0.00000000000000000E0
3.51230000000008546E-8	0.00000000000000000E0
3.51330000000008580E-8	0.00000000000000000E0
3.51430000000008569E-8	0.00000000000000000E0
3.51530000000008513E-8	0.00000000000000000E0
3.51630000000008591E-8	0.00000000000000000E0
3.51730000000008403E-8	0.00000000000000000E0
3.51830000000008480E-8	0.00000000000000000E0
3.51930000000008514E-8	0.00000000000000000E0
3.52030000000008458E-8	0.00000000000000000E0
3.52130000000008359E-8	0.00000000000000000E0
3.52230000000008392E-8	0.00000000000000000E0
3.52330000000008337E-8	0.00000000000000000E0
3.52430000000008370E-8	0.00000000000000000E0
3.52530000000008226E-8	0.00000000000000000E0
3.52630000000008259E-8	0.00000000000000000E0
3.52730000000008204E-8	0.00000000000000000E0
3.52830000000008326E-8	0.00000000000000000E0
3.52930000000008226E-8	0.00000000000000000E0
3.53030000000008304E-8	0.00000000000000000E0
3.53130000000008160E-8	0.00000000000000000E0
3.53230000000008193E-8	0.00000000000000000E0
3.53330000000008093E-8	0.00000000000000000E0
3.53430000000008171E-8	0.00000000000000000E0
3.53530000000008116E-8	0.00000000000000000E0
3.53630000000008149E-8	0.00000000000000000E0
3.53730000000008094E-8	0.00000000000000000E0
3.53830000000008082E-8	0.00000000000000000E0
3.53930000000007983E-8	0.00000000000000000E0
3.54030000000008016E-8	0.00000000000000000E0
3.54130000000008005E-8	0.00000000000000000E0
3.54230000000008038E-8	0.00000000000000000E0
3.54330000000007983E-8	0.00000000000000000E0
3.54430000000008016E-8	0.00000000000000000E0
3.54530000000007917E-8	0.00000000000000000E0
3.54630000000007950E-8	0.00000000000000000E0
3.54730000000007895E-8	0.00000000000000000E0
3.54830000000007928E-8	0.00000000000000000E0
3.54930000000007873E-8	0.00000000000000000E0
3.55030000000007906E-8	0.00000000000000000E0
3.55130000000007851E-8	0.00000000000000000E0
3.55230000000007795E-8	0.00000000000000000E0
3.55330000000007828E-8	0.00000000000000000E0
3.55430000000007773E-8	0.00000000000000000E0
3.55530000000007806E-8	0.00000000000000000E0
3.55630000000007751E-8	0.00000000000000000E0
3.55730000000007651E-8	0.00000000000000000E0
3.55830000000007640E-8	0.00000000000000000E0
3.55930000000007674E-8	0.00000000000000000E0
3.56030000000007618E-8	0.00000000000000000E0
3.56130000000007740E-8	0.00000000000000000E0
3.56230000000007641E-8	0.00000000000000000E0
3.56330000000007541E-8	0.00000000000000000E0
3.56430000000007619E-8	0.00000000000000000E0
3.56530000000007563E-8	0.00000000000000000E0
3.56630000000007508E-8	0.00000000000000000E0
3.56730000000007585E-8	0.00000000000000000E0
3.56830000000007530E-8	0.00000000000000000E0
3.56930000000007519E-8	0.00000000000000000E0
3.57030000000007552E-8	0.00000000000000000E0
3.57130000000007497E-8	0.00000000000000000E0
3.57230000000007397E-8	0.00000000000000000E0
3.57330000000007342E-8	0.00000000000000000E0
3.57430000000007375E-8	0.00000000000000000E0
3.57530000000007320E-8	0.00000000000000000E0
3.57630000000007353E-8	0.00000000000000000E0
3.57730000000007253E-8	0.00000000000000000E0
3.57830000000007331E-8	0.00000000000000000E0
3.57930000000007276E-8	0.00000000000000000E0
3.58030000000007220E-8	0.00000000000000000E0
3.58130000000007254E-8	0.00000000000000000E0
3.58230000000007198E-8	0.00000000000000000E0
3.58330000000007187E-8	0.00000000000000000E0
3.58430000000007265E-8	0.00000000000000000E0
3.58530000000007165E-8	0.00000000000000000E0
3.58630000000007110E-8	0.00000000000000000E0
3.58730000000007143E-8	0.00000000000000000E0
3.58830000000007132E-8	0.00000000000000000E0
3.58930000000007077E-8	0.00000000000000000E0
3.59030000000007110E-8	0.00000000000000000E0
3.59130000000007010E-8	0.00000000000000000E0
3.59230000000007044E-8	0.00000000000000000E0
3.59330000000007033E-8	0.00000000000000000E0
3.59430000000007022E-8	0.00000000000000000E0
3.59530000000007011E-8	0.00000000000000000E0
3.59630000000007000E-8	0.00000000000000000E0
3.59730000000006944E-8	0.00000000000000000E0
3.59830000000006978E-8	0.00000000000000000E0
3.59930000000006922E-8	0.00000000000000000E0
3.60030000000006956E-8	0.00000000000000000E0
