time	Vo_no_amp
5.48929999999990681E-8	1.88422059574119682E-11
5.49029999999990714E-8	1.97625415750464084E-11
5.49129999999990837E-8	2.00272051616396363E-11
5.49229999999990692E-8	1.96441645530746323E-11
5.49329999999990637E-8	1.86390654344855955E-11
5.49429999999990493E-8	1.70543713575922129E-11
5.49529999999990793E-8	1.49480666452300492E-11
5.49629999999990737E-8	1.23919586776533897E-11
5.49729999999990593E-8	9.46962654282966376E-12
5.49829999999990626E-8	6.27407193398470842E-12
5.49929999999990571E-8	2.90513526672649780E-12
5.49999999999999911E-8	4.96152240721110616E-13
5.50010000000000154E-8	1.51020350067251741E-13
5.50039999999999996E-8	-8.82981823133030375E-13
5.50130000000000052E-8	-3.94284456099883496E-12
5.50229999999999819E-8	-7.20520004348832455E-12
5.50329999999999853E-8	-1.02286749446718117E-11
5.50429999999999975E-8	-1.29208073256657285E-11
5.50530000000000008E-8	-1.51983761681355789E-11
5.50629999999999864E-8	-1.69895175322402858E-11
5.50729999999999897E-8	-1.82355535452167583E-11
5.50829999999999931E-8	-1.88925090620220426E-11
5.50929999999999787E-8	-1.89322858948346617E-11
5.51029999999999731E-8	-1.83434643092822847E-11
5.51129999999999676E-8	-1.71317078673360479E-11
5.51229999999999798E-8	-1.53197614456637998E-11
5.51329999999999742E-8	-1.29470557455156898E-11
5.51429999999999687E-8	-1.00689459936013348E-11
5.51529999999999720E-8	-6.75559837222796578E-12
5.51629999999999576E-8	-3.09052551886825100E-12
5.51729999999999610E-8	8.31214688197302110E-13
5.51829999999999732E-8	4.90513677822126226E-12
5.51929999999999588E-8	9.01974842644799324E-12
5.52029999999999532E-8	1.30592494715096086E-11
5.52129999999999654E-8	1.69064541188560757E-11
5.52229999999999599E-8	2.04458568907171445E-11
5.52329999999999544E-8	2.35667555489068903E-11
5.52429999999999488E-8	2.61663487975293574E-11
5.52529999999999788E-8	2.81527359121152809E-11
5.52629999999999377E-8	2.94477501050634061E-11
5.52729999999999499E-8	2.99895463084811276E-11
5.52829999999999444E-8	2.97348484878645980E-11
5.52929999999999389E-8	2.86607672414999382E-11
5.53029999999999511E-8	2.67661192911011936E-11
5.53129999999999367E-8	2.40721936988332086E-11
5.53229999999999311E-8	2.06229215128810361E-11
5.53329999999999433E-8	1.64844305411374958E-11
5.53429999999999289E-8	1.17439948094710811E-11
5.53529999999999323E-8	6.50840260350513677E-12
5.53629999999999267E-8	9.01769184980221539E-13
5.53729999999999389E-8	-4.93717737788434707E-12
5.53829999999999245E-8	-1.08582970125287881E-11
5.53929999999999279E-8	-1.67036602948932544E-11
5.54029999999999134E-8	-2.23114988668740866E-11
5.54129999999999256E-8	-2.75203743362906206E-11
5.54229999999999201E-8	-3.21734605433388499E-11
5.54329999999999146E-8	-3.61228392956099231E-11
5.54429999999999179E-8	-3.92337052891202065E-11
5.54529999999999212E-8	-4.13883730522981175E-11
5.54629999999999068E-8	-4.24899837752356380E-11
5.54729999999999102E-8	-4.24658135092238354E-11
5.54829999999999046E-8	-4.12700812986527232E-11
5.54929999999998991E-8	-3.88861551501575597E-11
5.55029999999999024E-8	-3.53280658593826757E-11
5.55129999999999058E-8	-3.06412648700340640E-11
5.55229999999999002E-8	-2.49025939877013158E-11
5.55329999999998947E-8	-1.82194580371610337E-11
5.55429999999998980E-8	-1.07282001505295499E-11
5.55529999999999013E-8	-2.59168535422758195E-12
5.55629999999998958E-8	6.00388301081907549E-12
5.55729999999998903E-8	1.48528608753601432E-11
5.55829999999998936E-8	2.37346970411559344E-11
5.55929999999998792E-8	3.24190060346793718E-11
5.56029999999998914E-8	4.06710642166581948E-11
5.56129999999998859E-8	4.82575941806782538E-11
5.56229999999998626E-8	5.49526919839510963E-11
5.56329999999998748E-8	6.05437531556728636E-11
5.56429999999998781E-8	6.48372603460122487E-11
5.56529999999998815E-8	6.76642974781427409E-11
5.56629999999998848E-8	6.88856480145376260E-11
5.56729999999998704E-8	6.83963274031338564E-11
5.56829999999998648E-8	6.61294067643977801E-11
5.56929999999998770E-8	6.20590087943541668E-11
5.57029999999998537E-8	5.62023846395783799E-11
5.57129999999998660E-8	4.86210021190934238E-11
5.57229999999998693E-8	3.94205948104849391E-11
5.57329999999998549E-8	2.87501444667930173E-11
5.57429999999998493E-8	1.67997939716044375E-11
5.57529999999998527E-8	3.79770962224033326E-12
5.57629999999998649E-8	-9.99406860381643547E-12
5.57729999999998594E-8	-2.42847252281794956E-11
5.57829999999998627E-8	-3.87606191772845676E-11
5.57929999999998483E-8	-5.30919541320948873E-11
5.58029999999998338E-8	-6.69400146203581237E-11
5.58129999999998461E-8	-7.99648056705529520E-11
5.58229999999998316E-8	-9.18329326855139350E-11
5.58329999999998439E-8	-1.02225551180386987E-10
5.58429999999998561E-8	-1.10846203569866653E-10
5.58529999999998417E-8	-1.17428352277296200E-10
5.58629999999998272E-8	-1.21742420259861173E-10
5.58729999999998306E-8	-1.23602158147871211E-10
5.58829999999998428E-8	-1.22870168373759969E-10
5.58929999999998373E-8	-1.19462433521086964E-10
5.59029999999998228E-8	-1.13351721999106347E-10
5.59129999999998084E-8	-1.04569775850352986E-10
5.59229999999998384E-8	-9.32082141631221717E-11
5.59329999999998329E-8	-7.94181062522585535E-11
5.59429999999998095E-8	-6.34081877797480509E-11
5.59529999999998218E-8	-4.54417214636957656E-11
5.59629999999998340E-8	-2.58320439023165171E-11
5.59729999999998196E-8	-4.93688109298638444E-12
5.59829999999998051E-8	1.68484525341055935E-11
5.59929999999998262E-8	3.90988329946540780E-11
5.60029999999998029E-8	6.13679237663710353E-11
5.60129999999998240E-8	8.31974108706745419E-11
5.60229999999998007E-8	1.04126680028338470E-10
5.60329999999998130E-8	1.23702729891580443E-10
5.60429999999997985E-8	1.41490107477879778E-10
5.60529999999998019E-8	1.57080642597270059E-10
5.60629999999997963E-8	1.70102751064014246E-10
5.60729999999997908E-8	1.80230080985715335E-10
5.60829999999997941E-8	1.87189296157670770E-10
5.60929999999998063E-8	1.90766817967227831E-10
5.61029999999997919E-8	1.90814371487540857E-10
5.61129999999997864E-8	1.87253200770053629E-10
5.61229999999997897E-8	1.80076839947146272E-10
5.61329999999997931E-8	1.69352356351325462E-10
5.61429999999997786E-8	1.55220017413290279E-10
5.61529999999997731E-8	1.37891369597255120E-10
5.61629999999997853E-8	1.17645754001258007E-10
5.61729999999997887E-8	9.48253215740517774E-11
5.61829999999997742E-8	6.98286499936792726E-11
5.61929999999997598E-8	4.31030978382840235E-11
5.62029999999997720E-8	1.51360551666927279E-11
5.62129999999997843E-8	-1.35547331711676544E-11
5.62229999999997698E-8	-4.24315757569217133E-11
5.62329999999997643E-8	-7.09477545658485020E-11
5.62429999999997676E-8	-9.85587155627180600E-11
5.62529999999997621E-8	-1.24733279025903832E-10
5.62629999999997565E-8	-1.48964621204086312E-10
5.62729999999997510E-8	-1.70780787830562097E-10
5.62829999999997632E-8	-1.89754511201767384E-10
5.62929999999997577E-8	-2.05512117292865826E-10
5.63029999999997521E-8	-2.17741329889108748E-10
5.63129999999997466E-8	-2.26197803019731181E-10
5.63229999999997410E-8	-2.30710237472628910E-10
5.63329999999997444E-8	-2.31183962757143568E-10
5.63429999999997477E-8	-2.27602898201590031E-10
5.63529999999997511E-8	-2.20029848595450428E-10
5.63629999999997366E-8	-2.08605135128806474E-10
5.63729999999997400E-8	-1.93543602091580502E-10
5.63829999999997433E-8	-1.75130070847603836E-10
5.63929999999997289E-8	-1.53713340203170956E-10
5.64029999999997322E-8	-1.29698862190178676E-10
5.64129999999997356E-8	-1.03540253824154793E-10
5.64229999999997212E-8	-7.57298335559023705E-11
5.64329999999997334E-8	-4.67883932038683525E-11
5.64429999999997278E-8	-1.72544334813223532E-11
5.64529999999997223E-8	1.23268954800810171E-11
5.64629999999997167E-8	4.14149011304605263E-11
5.64729999999997290E-8	6.94842598619333884E-11
5.64829999999997145E-8	9.60355017647349385E-11
5.64929999999997268E-8	1.20604851076131281E-10
5.65029999999997301E-8	1.42773215701969525E-10
5.65129999999997068E-8	1.62174132585721442E-10
5.65229999999997190E-8	1.78500498197253954E-10
5.65329999999997135E-8	1.91509945934917480E-10
5.65429999999996991E-8	2.01028769101529159E-10
5.65529999999997113E-8	2.06954323796224937E-10
5.65629999999997057E-8	2.09255880126992633E-10
5.65729999999996913E-8	2.07973924732060711E-10
5.65829999999996947E-8	2.03217952294577486E-10
5.65929999999996980E-8	1.95162815632296649E-10
5.66029999999996924E-8	1.84043732359609469E-10
5.66129999999997047E-8	1.70150074268419482E-10
5.66229999999996902E-8	1.53818095714123171E-10
5.66329999999996936E-8	1.35422785806840773E-10
5.66429999999996880E-8	1.15369049129612633E-10
5.66529999999997003E-8	9.40824282139835155E-11
5.66629999999996770E-8	7.19995823397292334E-11
5.66729999999996892E-8	4.95587373225101491E-11
5.66829999999996836E-8	2.71903207888739473E-11
5.66929999999996781E-8	5.30799320443318123E-12
5.67029999999996814E-8	-1.56997262785040226E-11
5.67129999999996848E-8	-3.54770570999781665E-11
5.67229999999996792E-8	-5.37076162345962693E-11
5.67329999999996737E-8	-7.01200019256799933E-11
5.67429999999996681E-8	-8.44921955375317069E-11
5.67529999999996626E-8	-9.66547089559134420E-11
5.67629999999996659E-8	-1.06492437706433263E-10
5.67729999999996693E-8	-1.13945207890545319E-10
5.67829999999996637E-8	-1.19007030606488451E-10
5.67929999999996493E-8	-1.21724105924317660E-10
5.68029999999996615E-8	-1.22191650941723529E-10
5.68129999999996560E-8	-1.20549658347744892E-10
5.68229999999996416E-8	-1.16977717853347851E-10
5.68329999999996449E-8	-1.11689051782329773E-10
5.68429999999996571E-8	-1.04923930519850739E-10
5.68529999999996605E-8	-9.69426446942004105E-11
5.68629999999996549E-8	-8.80182175214908646E-11
5.68729999999996405E-8	-7.84290417768066650E-11
5.68829999999996438E-8	-6.84516234049031702E-11
5.68929999999996472E-8	-5.83536102231374532E-11
5.69029999999996328E-8	-4.83872781148483089E-11
5.69129999999996361E-8	-3.87836341725500322E-11
5.69229999999996394E-8	-2.97472744739911477E-11
5.69329999999996339E-8	-2.14521072204743524E-11
5.69429999999996284E-8	-1.40380256510586587E-11
5.69529999999996228E-8	-7.60859159413876718E-12
5.69629999999996350E-8	-2.22976714039596580E-12
5.69729999999996384E-8	2.07029410054939067E-12
5.69829999999996151E-8	5.30041268204998772E-12
5.69929999999996273E-8	7.50454971319373243E-12
5.70029999999996306E-8	8.75904319147415755E-12
5.70129999999996162E-8	9.16900796202333446E-12
5.70229999999996107E-8	8.86401586618910997E-12
5.70329999999996140E-8	7.99319069308959662E-12
5.70429999999996085E-8	6.71986317405958733E-12
5.70529999999996118E-8	5.21593609697489846E-12
5.70629999999996151E-8	3.65611306101892231E-12
5.70729999999996096E-8	2.21214839115744688E-12
5.70829999999996041E-8	1.04727739808891318E-12
5.70929999999996074E-8	3.10981242610966202E-13
5.71029999999995930E-8	1.34228329310237315E-13
5.71129999999996052E-8	6.25317317824238295E-13
5.71229999999995908E-8	1.86642823528412571E-12
5.71329999999995941E-8	3.91096791514331521E-12
5.71429999999995974E-8	6.78177341257236677E-12
5.71529999999995830E-8	1.04702133651148177E-11
5.71629999999995864E-8	1.49362046760007394E-11
5.71729999999995986E-8	2.01091404265295726E-11
5.71829999999995842E-8	2.58897020372782194E-11
5.71929999999995786E-8	3.21525029443468746E-11
5.72029999999995820E-8	3.87494850831074444E-11
5.72129999999995853E-8	4.55139680722883089E-11
5.72229999999995709E-8	5.22652363365603723E-11
5.72329999999995742E-8	5.88135393674938989E-11
5.72429999999995864E-8	6.49653717587221458E-11
5.72529999999995809E-8	7.05288921906138544E-11
5.72629999999995665E-8	7.53193362538295652E-11
5.72729999999995609E-8	7.91642781910575266E-11
5.72829999999995643E-8	8.19086005570021136E-11
5.72929999999995854E-8	8.34190377588622844E-11
5.73029999999995621E-8	8.35881705953644349E-11
5.73129999999995654E-8	8.23377655917636453E-11
5.73229999999995599E-8	7.96213737319326498E-11
5.73329999999995543E-8	7.54261243235051726E-11
5.73429999999995577E-8	6.97736687879691786E-11
5.73529999999995521E-8	6.27202475984057184E-11
5.73629999999995555E-8	5.43558745570132018E-11
5.73729999999995499E-8	4.48026568433890571E-11
5.73829999999995444E-8	3.42122940700312972E-11
5.73929999999995388E-8	2.27628218291462669E-11
5.74029999999995511E-8	1.06546841561817529E-11
5.74129999999995633E-8	-1.89376418490422571E-12
5.74229999999995400E-8	-1.46512107520393431E-11
5.74329999999995344E-8	-2.73786688613230123E-11
5.74429999999995289E-8	-3.98349604705529492E-11
5.74529999999995411E-8	-5.17822639595830481E-11
5.74629999999995356E-8	-6.29915894514318619E-11
5.74729999999995211E-8	-7.32480435313704970E-11
5.74829999999995245E-8	-8.23557496205005357E-11
5.74929999999995367E-8	-9.01423013269388385E-11
5.75029999999995312E-8	-9.64626417152039650E-11
5.75129999999995256E-8	-1.01202278122213896E-10
5.75229999999995201E-8	-1.04279758542905787E-10
5.75329999999995234E-8	-1.05648352926335121E-10
5.75429999999995268E-8	-1.05296902161081185E-10
5.75529999999995123E-8	-1.03249818433407636E-10
5.75629999999995157E-8	-9.95662416634315939E-11
5.75729999999995190E-8	-9.43383777145134594E-11
5.75829999999995046E-8	-8.76890656057028828E-11
5.75929999999995168E-8	-7.97686421674201185E-11
5.76029999999995024E-8	-7.07511907638378723E-11
5.76129999999995146E-8	-6.08302738374334595E-11
5.76229999999994913E-8	-5.02142580427803686E-11
5.76329999999995124E-8	-3.91213483605100532E-11
5.76429999999994980E-8	-2.77744550040397664E-11
5.76529999999995102E-8	-1.63960223979818109E-11
5.76629999999994780E-8	-5.20295047925321885E-12
5.76729999999994902E-8	5.59826552354984841E-12
5.76829999999994936E-8	1.58160584689904837E-11
5.76929999999994969E-8	2.52778678354016595E-11
5.77029999999994914E-8	3.38336784576258642E-11
5.77129999999994858E-8	4.13589402976119569E-11
5.77229999999994714E-8	4.77568072241178765E-11
5.77329999999994747E-8	5.29596496264258931E-11
5.77429999999994781E-8	5.69298123659643807E-11
5.77529999999994903E-8	5.96596079212806973E-11
5.77629999999994759E-8	6.11705555806462620E-11
5.77729999999994970E-8	6.15118994117797158E-11
5.77829999999994648E-8	6.07584573328790434E-11
5.77929999999994592E-8	5.90078693467188131E-11
5.78029999999994804E-8	5.63773258137189437E-11
5.78129999999994659E-8	5.29998680080205453E-11
5.78229999999994693E-8	4.90203631127071571E-11
5.78329999999994548E-8	4.45912631728685316E-11
5.78429999999994671E-8	3.98682619095747448E-11
5.78529999999994615E-8	3.50059652510155495E-11
5.78629999999994560E-8	3.01536909963229283E-11
5.78729999999994504E-8	2.54515089284637464E-11
5.78829999999994627E-8	2.10266238369227043E-11
5.78929999999994482E-8	1.69901912676746369E-11
5.79029999999994338E-8	1.34346419803198613E-11
5.79129999999994460E-8	1.04315777308302149E-11
5.79229999999994494E-8	8.03028734391224397E-12
5.79329999999994438E-8	6.25691628334876881E-12
5.79429999999994294E-8	5.11430469487740424E-12
5.79529999999994416E-8	4.58248972154867129E-12
5.79629999999994361E-8	4.61984947416740965E-12
5.79729999999994394E-8	5.16484884952425727E-12
5.79829999999994250E-8	6.13833133828444311E-12
5.79929999999994283E-8	7.44628671657754460E-12
5.80029999999994494E-8	8.98301321905639760E-12
5.80129999999994350E-8	1.06345845508144032E-11
5.80229999999994206E-8	1.22825255899464936E-11
5.80329999999994239E-8	1.38075948111646474E-11
5.80429999999994273E-8	1.50935672234854290E-11
5.80529999999994217E-8	1.60309111328578968E-11
5.80629999999994073E-8	1.65202564010080444E-11
5.80729999999994195E-8	1.64755599446398615E-11
5.80829999999994229E-8	1.58268840439606562E-11
5.80929999999994173E-8	1.45227138011326584E-11
5.81029999999994118E-8	1.25317522985586649E-11
5.81129999999994062E-8	9.84414597721490381E-12
5.81229999999994185E-8	6.47210786654832582E-12
5.81329999999994129E-8	2.44992187699449104E-12
5.81429999999993985E-8	-2.16667236156585519E-12
5.81529999999994018E-8	-7.30169721716765086E-12
5.81629999999993963E-8	-1.28607226661144436E-11
5.81729999999994085E-8	-1.87331690877269041E-11
5.81829999999993941E-8	-2.47950637503491933E-11
5.81929999999993974E-8	-3.09121775459749282E-11
5.82029999999993919E-8	-3.69434598307830164E-11
5.82129999999993952E-8	-4.27446811109006219E-11
5.82229999999993808E-8	-4.81721868075678561E-11
5.82329999999993753E-8	-5.30866618794773970E-11
5.82429999999993875E-8	-5.73568060272631364E-11
5.82529999999993908E-8	-6.08628219910391177E-11
5.82629999999993764E-8	-6.34996247860001795E-11
5.82729999999993709E-8	-6.51796878728552098E-11
5.82829999999993831E-8	-6.58354530618869305E-11
5.82929999999993775E-8	-6.54212431987606902E-11
5.83029999999993720E-8	-6.39146291235476394E-11
5.83129999999993842E-8	-6.13172151198796644E-11
5.83229999999993698E-8	-5.76548213151054068E-11
5.83329999999993731E-8	-5.29770578867494812E-11
5.83429999999993765E-8	-4.73563033464360750E-11
5.83529999999993620E-8	-4.08861156096737499E-11
5.83629999999993654E-8	-3.36791189211199615E-11
5.83729999999993687E-8	-2.58644222766171428E-11
5.83829999999993543E-8	-1.75846362966825320E-11
5.83929999999993576E-8	-8.99256532948344223E-12
5.84029999999993610E-8	-2.47659300731029042E-13
5.84129999999993643E-8	8.48768454295707642E-12
5.84229999999993588E-8	1.70518759085119997E-11
5.84329999999993444E-8	2.52878455829396609E-11
5.84429999999993477E-8	3.30466241375650505E-11
5.84529999999993599E-8	4.01906946701345724E-11
5.84629999999993544E-8	4.65970370263889855E-11
5.84729999999993399E-8	5.21597904820055014E-11
5.84829999999993522E-8	5.67924718316941224E-11
5.84929999999993377E-8	6.04296965604341096E-11
5.85029999999993322E-8	6.30283631955188284E-11
5.85129999999993444E-8	6.45682751801568244E-11
5.85229999999993389E-8	6.50521897957105821E-11
5.85329999999993245E-8	6.45052989137089305E-11
5.85429999999993278E-8	6.29741614109775050E-11
5.85529999999993223E-8	6.05251217179940770E-11
5.85629999999993167E-8	5.72422623694070953E-11
5.85729999999993289E-8	5.32249495961414443E-11
5.85829999999993056E-8	4.85850398413390572E-11
5.85929999999993179E-8	4.34438224986288279E-11
5.86029999999993034E-8	3.79287808409141647E-11
5.86129999999993068E-8	3.21702584185347362E-11
5.86229999999993190E-8	2.62981207368938907E-11
5.86329999999993134E-8	2.04385010145959756E-11
5.86429999999992990E-8	1.47107148218326733E-11
5.86529999999993112E-8	9.22442243157875907E-12
5.86629999999992968E-8	4.07711021441692001E-12
5.86729999999993002E-8	-6.48046763457065467E-13
5.86829999999993035E-8	-4.88388951606839061E-12
5.86929999999993068E-8	-8.58050758760264820E-12
5.87029999999992924E-8	-1.17059718132470936E-11
5.87129999999993046E-8	-1.42465532743388978E-11
5.87229999999992902E-8	-1.62064288170235993E-11
5.87329999999993024E-8	-1.76068886000736669E-11
5.87429999999992880E-8	-1.84850753370154752E-11
5.87529999999992825E-8	-1.88922970418537384E-11
5.87629999999992769E-8	-1.88919652698783080E-11
5.87729999999992891E-8	-1.85572198849671577E-11
5.87829999999992747E-8	-1.79683095905719670E-11
5.87929999999992781E-8	-1.72098042207571300E-11
5.88029999999992814E-8	-1.63677193228676288E-11
5.88129999999992670E-8	-1.55266356801112737E-11
5.88229999999992703E-8	-1.47668962949499494E-11
5.88329999999992737E-8	-1.41619608859613755E-11
5.88429999999992681E-8	-1.37759928207808402E-11
5.88529999999992626E-8	-1.36617457982619106E-11
5.88629999999992659E-8	-1.38588084570762726E-11
5.88729999999992692E-8	-1.43922553646040119E-11
5.88829999999992637E-8	-1.52717425338957113E-11
5.88929999999992759E-8	-1.64910739811248397E-11
5.89029999999992526E-8	-1.80282525095107315E-11
5.89129999999992648E-8	-1.98460136075090787E-11
5.89229999999992593E-8	-2.18928273247406668E-11
5.89329999999992449E-8	-2.41043399939535385E-11
5.89429999999992482E-8	-2.64052157478869720E-11
5.89529999999992427E-8	-2.87113269178474972E-11
5.89629999999992460E-8	-3.09322329542630747E-11
5.89729999999992494E-8	-3.29738798512981557E-11
5.89829999999992438E-8	-3.47414460864010577E-11
5.89929999999992383E-8	-3.61422564896664156E-11
5.90029999999992416E-8	-3.70886824542862703E-11
5.90129999999992449E-8	-3.75009463520761743E-11
5.90229999999992394E-8	-3.73097505976454880E-11
5.90329999999992339E-8	-3.64586571856090025E-11
5.90429999999992372E-8	-3.49061506571851199E-11
5.90529999999992405E-8	-3.26273255885710167E-11
5.90629999999992172E-8	-2.96151489159664294E-11
5.90729999999992206E-8	-2.58812581131945096E-11
5.90829999999992328E-8	-2.14562683593887460E-11
5.90929999999992273E-8	-1.63895748426525145E-11
5.91029999999992306E-8	-1.07486497881316456E-11
5.91129999999992162E-8	-4.61784751050345665E-12
5.91229999999992284E-8	1.90325554512804684E-12
5.91329999999992140E-8	8.70194599297868976E-12
5.91429999999992084E-8	1.56548330230165011E-11
5.91529999999992118E-8	2.26306220766086463E-11
5.91629999999992240E-8	2.94931345819753377E-11
5.91729999999992096E-8	3.61044986600378959E-11
5.91829999999991951E-8	4.23284300826062054E-11
5.91929999999992074E-8	4.80335194069578275E-11
5.92029999999992107E-8	5.30964406446370063E-11
5.92129999999992052E-8	5.74049988285167423E-11
5.92229999999991996E-8	6.08609379447678922E-11
5.92329999999992030E-8	6.33824367029583779E-11
5.92429999999992063E-8	6.49062275116661702E-11
5.92529999999992008E-8	6.53892835302378206E-11
5.92629999999991863E-8	6.48100292521139032E-11
5.92729999999991897E-8	6.31690414752306229E-11
5.92829999999992019E-8	6.04892199521209051E-11
5.92929999999991963E-8	5.68154206803800399E-11
5.93029999999991730E-8	5.22135591997543713E-11
5.93129999999991853E-8	4.67692053152276621E-11
5.93229999999991708E-8	4.05857034808803085E-11
5.93329999999991831E-8	3.37818645291677644E-11
5.93429999999991686E-8	2.64892848217572485E-11
5.93529999999991809E-8	1.88493582698281181E-11
5.93629999999991664E-8	1.10100546059137949E-11
5.93729999999991787E-8	3.12254334631666097E-12
5.93829999999991642E-8	-4.66225305976091153E-12
5.93929999999991587E-8	-1.21970913630707578E-11
5.94029999999991887E-8	-1.93417396462359648E-11
5.94129999999991742E-8	-2.59661270375597297E-11
5.94229999999991598E-8	-3.19532339543139043E-11
5.94329999999991543E-8	-3.72016529989965683E-11
5.94429999999991576E-8	-4.16277589353640209E-11
5.94529999999991610E-8	-4.51674355218567580E-11
5.94629999999991465E-8	-4.77773177676540595E-11
5.94729999999991321E-8	-4.94355205538509779E-11
5.94829999999991621E-8	-5.01418380420567900E-11
5.94929999999991566E-8	-4.99174120830603840E-11
5.95029999999991421E-8	-4.88038813967404028E-11
5.95129999999991455E-8	-4.68620363991136024E-11
5.95229999999991399E-8	-4.41700169439798884E-11
5.95329999999991522E-8	-4.08211014804896877E-11
5.95429999999991377E-8	-3.69211458810189708E-11
5.95529999999991322E-8	-3.25857385240033359E-11
5.95629999999991444E-8	-2.79371452904060558E-11
5.95729999999991477E-8	-2.31011237137512415E-11
5.95829999999991333E-8	-1.82036889369235411E-11
5.95929999999991189E-8	-1.33679148377584500E-11
5.96029999999991311E-8	-8.71085180189228936E-12
5.96129999999991256E-8	-4.34063872973151099E-12
5.96229999999991378E-8	-3.53881408614615189E-13
5.96329999999991323E-8	3.16663762303364038E-12
5.96429999999991090E-8	6.15386125465543632E-12
5.96529999999991389E-8	8.55792573152978164E-12
5.96629999999991245E-8	1.03471593655708438E-11
5.96729999999991101E-8	1.15085893030699271E-11
5.96829999999991312E-8	1.20479466578556926E-11
5.96929999999991168E-8	1.19891738158835359E-11
5.97029999999991112E-8	1.13734509695448049E-11
5.97129999999991146E-8	1.02577712203417382E-11
5.97229999999991001E-8	8.71310464705324605E-12
5.97329999999991035E-8	6.82220178794301546E-12
5.97429999999991068E-8	4.67709617159960800E-12
5.97529999999991013E-8	2.37637351286405440E-12
5.97629999999991224E-8	2.22813490137349124E-14
5.97729999999990902E-8	-2.28224316780256453E-12
5.97829999999991024E-8	-4.43654787959002217E-12
5.97929999999990969E-8	-6.34516355330434934E-12
5.98029999999990913E-8	-7.92054850097385632E-12
5.98129999999990947E-8	-9.08560777131809516E-12
5.98229999999990980E-8	-9.77592110672284953E-12
5.98329999999990836E-8	-9.94162154897700390E-12
5.98429999999990869E-8	-9.54887545070139687E-12
5.98529999999990903E-8	-8.58092485160627660E-12
5.98629999999990936E-8	-7.03866481342490946E-12
5.98729999999990881E-8	-4.94074100645500991E-12
5.98829999999990736E-8	-2.32316583514898856E-12
5.98929999999990592E-8	7.61535988453610813E-13
5.99029999999990714E-8	4.24562950742276080E-12
5.99129999999990925E-8	8.04788491265704309E-12
5.99229999999990692E-8	1.20756613292358228E-11
5.99329999999990726E-8	1.62273045338545718E-11
5.99429999999990670E-8	2.03947960143411278E-11
5.99529999999990615E-8	2.44665841753600244E-11
5.99629999999990559E-8	2.83305235438090008E-11
5.99729999999990682E-8	3.18768448680530048E-11
5.99829999999990626E-8	3.50010783857875429E-11
5.99929999999990660E-8	3.76068542467952405E-11
6.00029999999990515E-8	3.96085076976410999E-11
6.00129999999990460E-8	4.09334217242336074E-11
6.00229999999990582E-8	4.15240463253987357E-11
6.00329999999990616E-8	4.13395416496739543E-11
6.00429999999990471E-8	4.03570019152151360E-11
6.00529999999990416E-8	3.85722280281457541E-11
6.00629999999990449E-8	3.60000286276369641E-11
6.00729999999990305E-8	3.26740415408852414E-11
6.00829999999990516E-8	2.86460800605850086E-11
6.00929999999990372E-8	2.39850207039752483E-11
6.01029999999990405E-8	1.87752607176719888E-11
6.01129999999990439E-8	1.31147842438179296E-11
6.01229999999990383E-8	7.11288573712915007E-12
6.01329999999990239E-8	8.87607958635523708E-13
6.01429999999990361E-8	-5.43704057348499248E-12
6.01529999999990395E-8	-1.17340179564145841E-11
6.01629999999990339E-8	-1.78762567008721507E-11
6.01729999999990195E-8	-2.37396710818715695E-11
6.01829999999990051E-8	-2.92060886405135456E-11
6.01929999999990351E-8	-3.41660326484730392E-11
6.02029999999990206E-8	-3.85212862893080654E-11
6.02129999999990151E-8	-4.21871749866002510E-11
6.02229999999990184E-8	-4.50945105646088251E-11
6.02329999999990306E-8	-4.71911495363107658E-11
6.02429999999990251E-8	-4.84431276526766386E-11
6.02529999999990018E-8	-4.88353438405682105E-11
6.02629999999990140E-8	-4.83717785248715426E-11
6.02729999999990085E-8	-4.70752435039576156E-11
6.02829999999990029E-8	-4.49866724348286695E-11
6.02929999999990063E-8	-4.21639723009928069E-11
6.03029999999990096E-8	-3.86804669938660250E-11
6.03129999999989952E-8	-3.46229743135791646E-11
6.03229999999990074E-8	-3.00895669916273967E-11
6.03329999999989930E-8	-2.51870763107248985E-11
6.03429999999989874E-8	-2.00284032286930458E-11
6.03529999999989997E-8	-1.47297064844725112E-11
6.03629999999989941E-8	-9.40753989950957425E-12
6.03729999999989886E-8	-4.17601186507444311E-12
6.03829999999989830E-8	8.55961210033883546E-13
6.03929999999989864E-8	5.58723874011852661E-12
6.04029999999989897E-8	9.92681288064184386E-12
6.04129999999989664E-8	1.37958802434350214E-11
6.04229999999989964E-8	1.71295775456629973E-11
6.04329999999989731E-8	1.98783392902873035E-11
6.04429999999989853E-8	2.20088458264461329E-11
6.04529999999989620E-8	2.35045411585089870E-11
6.04629999999989654E-8	2.43657111777858493E-11
6.04729999999989776E-8	2.46091243156924566E-11
6.04829999999989809E-8	2.42672478066791708E-11
6.04929999999989665E-8	2.33870635707880181E-11
6.05029999999989609E-8	2.20285178729954900E-11
6.05129999999989732E-8	2.02626481565892425E-11
6.05229999999989499E-8	1.81694386482744541E-11
6.05329999999989532E-8	1.58354633036944525E-11
6.05429999999989565E-8	1.33513800574481101E-11
6.05529999999989599E-8	1.08093438175799816E-11
6.05629999999989721E-8	8.30040711693308175E-12
6.05729999999989488E-8	5.91197700815254823E-12
