time	Vo_sch_ideal
2.71670877408999578E-9	-1.03666297525157836E-6
2.72670877408999646E-9	1.01501978034071882E-6
2.73670877408999713E-9	-1.01544757190040080E-6
2.74670877408999692E-9	1.03715927332184354E-6
2.75670877408999715E-9	-1.02847370897796253E-6
2.76670877408999782E-9	1.01007284462039415E-6
2.77670877408999717E-9	-1.02532350088245172E-6
2.78670877408999651E-9	1.03615919792602895E-6
2.79670877408999807E-9	-1.01771253763064196E-6
2.80670877408999786E-9	1.01530025396052626E-6
2.81670877408999765E-9	-1.03360336571351041E-6
2.82670877408999743E-9	1.02681445365044932E-6
2.83670877408999766E-9	-1.01269204241619537E-6
2.84670877408999878E-9	1.02646859051952033E-6
2.85670877408999857E-9	-1.03447214489160522E-6
2.86670877408999880E-9	1.01619816878430758E-6
2.87670877408999903E-9	-1.01625775394417905E-6
2.88670877408999926E-9	1.03480266822628675E-6
2.89670877408999861E-9	-1.02742655170156327E-6
2.90670877408999928E-9	1.01145352270141808E-6
2.91670877408999951E-9	-1.02478521199422534E-6
2.92670877408999885E-9	1.03442692481775089E-6
2.93670877408999997E-9	-1.01816201093301117E-6
2.94670877409000020E-9	1.01560607266804226E-6
2.95670877409000044E-9	-1.03192097454122145E-6
2.96670877408999978E-9	1.02653782571793672E-6
2.97670877409000001E-9	-1.01379218061191634E-6
2.98670877409000024E-9	1.02519533433521270E-6
2.99670877409000047E-9	-1.03263475419045769E-6
3.00670877409000115E-9	1.01717432573970790E-6
3.01670877409000138E-9	-1.01685432168398981E-6
3.02670877409000161E-9	1.03268602682360267E-6
3.03670877409000273E-9	-1.02653176597249129E-6
3.04670877409000163E-9	1.01270327440940799E-6
3.05670877409000230E-9	-1.02426634761148128E-6
3.06670877409000164E-9	1.03276831321769547E-6
3.07670877409000187E-9	-1.01849672021344850E-6
3.08670877409000166E-9	1.01596163402330442E-6
3.09670877409000234E-9	-1.03046884246636039E-6
3.10670877409000346E-9	1.02615061674472852E-6
3.11670877409000280E-9	-1.01465655909341868E-6
3.12670877409000303E-9	1.02414604181303837E-6
3.13670877409000282E-9	-1.03107729373068913E-6
3.14670877409000216E-9	1.01795311753494055E-6
3.15670877409000372E-9	-1.01728457356029067E-6
3.16670877409000351E-9	1.03081430139266650E-6
3.17670877409000418E-9	-1.02577031704068600E-6
3.18670877409000353E-9	1.01380513554901119E-6
3.19670877409000420E-9	-1.02375542396621899E-6
3.20670877409000443E-9	1.03121141532126392E-6
3.21670877409000466E-9	-1.01875757511385001E-6
3.22670877409000401E-9	1.01633596599129072E-6
3.23670877409000513E-9	-1.02918900967431592E-6
3.24670877409000580E-9	1.02568299056882450E-6
3.25670877409000514E-9	-1.01534684471479597E-6
3.26670877409000537E-9	1.02328942817813440E-6
3.27670877409000472E-9	-1.02973557223174650E-6
3.28670877409000584E-9	1.01854805398613824E-6
3.29670877409000651E-9	-1.01758827723836709E-6
3.30670877409000630E-9	1.02917630356920120E-6
